tDate,Country,Vaccine,NumberOfVaccinated
2022-06-03,Austria,Johnson&Johnson,364720
2022-06-03,Austria,Moderna,1594495
2022-06-03,Austria,Novavax,9187
2022-06-03,Austria,Oxford/AstraZeneca,1589139
2022-06-03,Austria,Pfizer/BioNTech,14805199
2022-06-03,Belgium,Johnson&Johnson,426836
2022-06-03,Belgium,Moderna,4288195
2022-06-03,Belgium,Novavax,229
2022-06-03,Belgium,Oxford/AstraZeneca,2847621
2022-06-03,Belgium,Pfizer/BioNTech,17794949
2022-06-03,Chile,CanSino,0
2022-06-03,Chile,Moderna,0
2022-06-03,Chile,Oxford/AstraZeneca,549664
2022-06-03,Chile,Pfizer/BioNTech,7991034
2022-06-03,Chile,Sinovac,25815422
2022-06-03,Czechia,Johnson&Johnson,412985
2022-06-03,Czechia,Moderna,1599238
2022-06-03,Czechia,Novavax,8031
2022-06-03,Czechia,Pfizer/BioNTech,14735239
2022-06-03,Finland,Johnson&Johnson,0
2022-06-03,Finland,Moderna,1903891
2022-06-03,Finland,Oxford/AstraZeneca,553808
2022-06-03,Finland,Pfizer/BioNTech,9372031
2022-06-03,France,Johnson&Johnson,1087584
2022-06-03,France,Moderna,23699426
2022-06-03,France,Novavax,21546
2022-06-03,France,Oxford/AstraZeneca,7859553
2022-06-03,France,Pfizer/BioNTech,112035295
2022-06-03,Germany,Johnson&Johnson,3722461
2022-06-03,Germany,Moderna,30589855
2022-06-03,Germany,Novavax,123001
2022-06-03,Germany,Oxford/AstraZeneca,12878029
2022-06-03,Germany,Pfizer/BioNTech,132872458
2022-06-03,Ireland,Moderna,1397443
2022-06-03,Ireland,Pfizer/BioNTech,8293179
2022-06-03,Italy,Moderna,34075248
2022-06-03,Italy,Novavax,41590
2022-06-03,Italy,Pfizer/BioNTech,90048152
2022-06-03,Japan,Moderna,64522540
2022-06-03,Japan,Novavax,2691
2022-06-03,Japan,Oxford/AstraZeneca,117333
2022-06-03,Japan,Pfizer/BioNTech,216776266
2022-06-03,Latvia,Johnson&Johnson,293696
2022-06-03,Latvia,Moderna,714659
2022-06-03,Latvia,Pfizer/BioNTech,1621104
2022-06-03,Luxembourg,Johnson&Johnson,41505
2022-06-03,Luxembourg,Moderna,310572
2022-06-03,Luxembourg,Novavax,382
2022-06-03,Luxembourg,Oxford/AstraZeneca,105193
2022-06-03,Luxembourg,Pfizer/BioNTech,705552
2022-06-03,Poland,Johnson&Johnson,2705106
2022-06-03,Poland,Moderna,3651804
2022-06-03,Poland,Novavax,10524
2022-06-03,Poland,Oxford/AstraZeneca,5289014
2022-06-03,Poland,Pfizer/BioNTech,38909698
2022-06-03,Slovakia,Moderna,673744
2022-06-03,Slovakia,Pfizer/BioNTech,5110904
2022-06-03,South Korea,Johnson&Johnson,1543347
2022-06-03,South Korea,Moderna,24694886
2022-06-03,South Korea,Novavax,538295
2022-06-03,South Korea,Oxford/AstraZeneca,20320480
2022-06-03,South Korea,Pfizer/BioNTech,78357004
2022-06-03,Switzerland,Johnson&Johnson,60982
2022-06-03,Switzerland,Moderna,9802118
2022-06-03,Switzerland,Pfizer/BioNTech,5848935
2022-06-03,United States,Johnson&Johnson,18786228
2022-06-03,United States,Moderna,221994751
2022-06-03,United States,Pfizer/BioNTech,347113595
