tDate,Country,Vaccine,NumberOfVaccinated
2022-06-10,Chile,CanSino,0
2022-06-10,Chile,Moderna,0
2022-06-10,Chile,Oxford/AstraZeneca,549660
2022-06-10,Chile,Pfizer/BioNTech,7998680
2022-06-10,Chile,Sinovac,25827787
2022-06-10,Czechia,Johnson&Johnson,413011
2022-06-10,Czechia,Moderna,1600076
2022-06-10,Czechia,Novavax,8244
2022-06-10,Czechia,Pfizer/BioNTech,14743438
2022-06-10,France,Johnson&Johnson,1087720
2022-06-10,France,Moderna,23710955
2022-06-10,France,Novavax,22537
2022-06-10,France,Oxford/AstraZeneca,7859702
2022-06-10,France,Pfizer/BioNTech,112265453
2022-06-10,Germany,Johnson&Johnson,3722608
2022-06-10,Germany,Moderna,30611284
2022-06-10,Germany,Novavax,124757
2022-06-10,Germany,Oxford/AstraZeneca,12878262
2022-06-10,Germany,Pfizer/BioNTech,133030304
2022-06-10,Italy,Moderna,34102057
2022-06-10,Italy,Novavax,41823
2022-06-10,Italy,Pfizer/BioNTech,90144318
2022-06-10,Japan,Moderna,64755805
2022-06-10,Japan,Novavax,8583
2022-06-10,Japan,Oxford/AstraZeneca,117362
2022-06-10,Japan,Pfizer/BioNTech,217577356
2022-06-10,Latvia,Johnson&Johnson,293723
2022-06-10,Latvia,Moderna,714781
2022-06-10,Latvia,Novavax,386
2022-06-10,Latvia,Pfizer/BioNTech,1621809
2022-06-10,South Korea,Johnson&Johnson,1543394
2022-06-10,South Korea,Moderna,24708057
2022-06-10,South Korea,Novavax,551474
2022-06-10,South Korea,Oxford/AstraZeneca,20320725
2022-06-10,South Korea,Pfizer/BioNTech,78446300
2022-06-10,Switzerland,Johnson&Johnson,61073
2022-06-10,Switzerland,Moderna,9805396
2022-06-10,Switzerland,Pfizer/BioNTech,5854180
2022-06-10,United States,Johnson&Johnson,18793348
2022-06-10,United States,Moderna,222742789
2022-06-10,United States,Pfizer/BioNTech,348322982
