tDate,Country,Vaccine,NumberOfVaccinated
2023-02-14,Czechia,Johnson&Johnson,413721
2023-02-14,Czechia,Moderna,1641180
2023-02-14,Czechia,Pfizer/BioNTech,15660731
2023-02-14,France,Johnson&Johnson,1090781
2023-02-14,France,Moderna,24120884
2023-02-14,France,Novavax,38557
2023-02-14,France,Pfizer/BioNTech,121131680
2023-02-14,France,Sanofi/GSK,3519
2023-02-14,Germany,Johnson&Johnson,3761198
2023-02-14,Germany,Novavax,159803
2023-02-14,Germany,Pfizer/BioNTech,138186851
2023-02-14,Germany,Valneva,6980
2023-02-14,Italy,Moderna,34322245
2023-02-14,Italy,Pfizer/BioNTech,95703193
2023-02-14,Japan,Moderna,83242795
2023-02-14,Japan,Novavax,298287
2023-02-14,Japan,Pfizer/BioNTech,297403687
2023-02-14,South Korea,Johnson&Johnson,1516206
2023-02-14,South Korea,Novavax,257613
2023-02-14,South Korea,Pfizer/BioNTech,52280649
2023-02-14,South Korea,SKYCovione,525
