tDate,Country,Vaccine,NumberOfVaccinated
2021-01-18,Chile,Pfizer/BioNTech,33203
2021-01-18,Czechia,Moderna,2576
2021-01-18,Czechia,Pfizer/BioNTech,133799
2021-01-18,France,Moderna,3470
2021-01-18,France,Pfizer/BioNTech,523123
2021-01-18,Germany,Johnson&Johnson,0
2021-01-18,Germany,Moderna,24919
2021-01-18,Germany,Oxford/AstraZeneca,16
2021-01-18,Germany,Pfizer/BioNTech,1289474
2021-01-18,Iceland,Johnson&Johnson,0
2021-01-18,Iceland,Moderna,1263
2021-01-18,Iceland,Oxford/AstraZeneca,0
2021-01-18,Iceland,Pfizer/BioNTech,4979
2021-01-18,Italy,Moderna,3639
2021-01-18,Italy,Pfizer/BioNTech,1256273
2021-01-18,Latvia,Moderna,1089
2021-01-18,Latvia,Pfizer/BioNTech,15731
2021-01-18,Lithuania,Moderna,1580
2021-01-18,Lithuania,Pfizer/BioNTech,55286
