Date,Country,City,Temp,Humidity,Rain,Snow
2021-04-22,Australia,Canberra,10,70,0,0
2021-04-22,Austria,Vienna,9,76,0.8,0
2021-04-22,Belgium,Brussels,8,65,0,0
2021-04-22,Canada,Ottawa,3,50,0.2,1
2021-04-22,Chile,Santiago,13,57,0,0
2021-04-22,China,Beijing,15,60,0.2,0
2021-04-22,Colombia,Bogota,15,90,14.7,0
2021-04-22,Costa Rica,SanJose,20,63,0,0
2021-04-22,Czechia,Prague,7,62,2.3,5
2021-04-22,Denmark,Copenhagen,5,79,5.6,0
2021-04-22,Estonia,Tallinn,6,83,3.7,0
2021-04-22,Finland,Helsinki,6,82,0.2,0
2021-04-22,France,Paris,11,55,0,0
2021-04-22,Germany,Berlin,6,65,0.8,0
2021-04-22,Greece,Athens,18,50,0,0
2021-04-22,Hungary,Budapest,13,72,12.9,0
2021-04-22,Iceland,Reykjavik,5,88,0.8,0
2021-04-22,Ireland,Dublin,9,73,0,0
2021-04-22,Israel,Jerusalem,20,34,0,0
2021-04-22,Italy,Rome,13,73,0.1,0
2021-04-22,Japan,Tokyo,21,31,0,0
2021-04-22,Latvia,Riga,7,72,2.7,0
2021-04-22,Lithuania,Vilnius,8,71,0.4,0
2021-04-22,Luxembourg,Luxembourg,7,69,0,0
2021-04-22,Mexico,Mexico City,26,28,0,0
2021-04-22,Netherlands,Amsterdam,8,67,0.8,0
2021-04-22,New Zealand,Wellington,15,80,0,0
2021-04-22,Norway,Oslo,5,50,0.1,0
2021-04-22,Poland,Warsaw,9,58,0.5,0
2021-04-22,Portugal,Lisbon,17,78,0.7,0
2021-04-22,Slovakia,Bratislava,8,82,9.4,0
2021-04-22,Slovenia,Ljubljana,12,79,1.3,0
2021-04-22,South Korea,Seoul,21,33,0,0
2021-04-22,Spain,Madrid,14,70,2.5,0
2021-04-22,Sweden,Stockholm,6,77,8,14
2021-04-22,Switzerland,Bern,9,89,18.1,0
2021-04-22,Taiwan,Taipei,27,71,1.3,0
2021-04-22,Turkey,Ankara,14,49,0,0
2021-04-22,United Kingdom,London,10,59,0,0
2021-04-22,United States,Washington D.C.,9,46,0,0
