tDate,Country,City,Temp,Humidity,Rain,Snow
2021-07-14,Australia,Canberra,9.13,87.29,5.4,0
2021-07-14,Austria,Vienna,21.46,74.25,23.02,0
2021-07-14,Belgium,Brussels,16.41,91,3.21,0
2021-07-14,Canada,Ottawa,23.76,80.58,11.34,0
2021-07-14,Chile,Santiago,7.76,63.75,0,0
2021-07-14,China,Beijing,28.27,85.04,0.3,0
2021-07-14,Colombia,Bogota,13.54,71.54,0,0
2021-07-14,Costa Rica,Sanjose,20.89,80.16,11.58,0
2021-07-14,Czechia,Prague,18.84,85.29,20.98,0
2021-07-14,Denmark,Copenhagen,23.85,80.16,0,0
2021-07-14,Estonia,Tallinn,24.73,68.12,0,0
2021-07-14,Finland,Helsinki,25.19,59.66,0,0
2021-07-14,France,Paris,17.75,83.45,8.51,0
2021-07-14,Germany,Berlin,22.53,78,7.06,0
2021-07-14,Greece,Athens,30.74,28.25,0,0
2021-07-14,Hungary,Budapest,28.38,52.83,5.18,0
2021-07-14,Iceland,Reykjavik,9.67,84.33,5.41,0
2021-07-14,Ireland,Dublin,17.74,81,0,0
2021-07-14,Israel,Jerusalem,26.6,67.41,0,0
2021-07-14,Italy,Rome,23.3,59.16,0,0
2021-07-14,Japan,Tokyo,25.15,85.5,0.6,0
2021-07-14,Latvia,Riga,23.94,79.66,0.59,0
2021-07-14,Lithuania,Vilnius,22.94,80.62,7.06,0
2021-07-14,Luxembourg,Luxembourg,15.24,98,62.69,0
2021-07-14,Mexico,Mexico City,16.3,70.04,14.71,0
2021-07-14,Netherlands,Amsterdam,18.43,91.7,0.25,0
2021-07-14,New Zealand,Wellington,11.09,67.79,0,0
2021-07-14,Norway,Oslo,20.63,84.16,4.03,0
2021-07-14,Poland,Warsaw,27.75,71.95,0,0
2021-07-14,Portugal,Lisbon,22.44,56,0,0
2021-07-14,Slovakia,Bratislava,23.68,75.25,1.68,0
2021-07-14,Slovenia,Ljubljana,20.21,72.29,10.42,0
2021-07-14,South Korea,Seoul,29.22,72,0,0
2021-07-14,Spain,Madrid,21.76,38.95,0,0
2021-07-14,Sweden,Stockholm,24.29,68.75,0,0
2021-07-14,Switzerland,Bern,14.78,84.45,11.33,0
2021-07-14,Taiwan,Taipei,30.69,65.75,0,0
2021-07-14,Turkey,Ankara,24.18,40.66,0,0
2021-07-14,United Kingdom,London,19.35,70.2,0,0
2021-07-14,United States,Washington D.C.,28.87,68.45,1.95,0
