tDate,Country,City,Temp,Humidity,Rain,Snow
2022-03-19,Australia,Canberra,17.78,75.87,0,0
2022-03-19,Austria,Vienna,7.07,52.91,0,0
2022-03-19,Belgium,Brussels,9.55,54.54,0,0
2022-03-19,Canada,Ottawa,4.02,85,5.33,0
2022-03-19,Chile,Santiago,23.22,35.12,0,0
2022-03-19,China,Beijing,1.65,42.75,0,0
2022-03-19,Colombia,Bogota,13.67,77,4.66,0
2022-03-19,Costa Rica,Sanjose,20.49,74.79,0,0
2022-03-19,Czechia,Prague,4.89,48.25,0,0
2022-03-19,Denmark,Copenhagen,5.25,70.75,0,0
2022-03-19,Estonia,Tallinn,2.08,87.45,0,0
2022-03-19,Finland,Helsinki,2.74,79.25,0,0
2022-03-19,France,Paris,10.75,51.25,0,0
2022-03-19,Germany,Berlin,7.37,61.87,0,0
2022-03-19,Greece,Athens,5.42,51.12,4.94,0
2022-03-19,Hungary,Budapest,6.6,46.2,0,0
2022-03-19,Iceland,Reykjavik,0.52,89.83,1.55,0
2022-03-19,Ireland,Dublin,10.59,66.75,0,0
2022-03-19,Israel,Jerusalem,8.16,86.54,0.25,0
2022-03-19,Italy,Rome,13.33,56.45,0,0
2022-03-19,Japan,Tokyo,10.51,74.62,109.99,0
2022-03-19,Latvia,Riga,0.54,91.54,0,0
2022-03-19,Lithuania,Vilnius,2.93,45.16,0,0
2022-03-19,Luxembourg,Luxembourg,7.59,54.29,0,0
2022-03-19,Mexico,Mexico City,19.09,48.25,0,0
2022-03-19,Netherlands,Amsterdam,9.13,60.2,0,0
2022-03-19,New Zealand,Wellington,14.53,78.2,0,0
2022-03-19,Norway,Oslo,4.36,43.83,0,0
2022-03-19,Poland,Warsaw,4.22,44.08,0,0
2022-03-19,Portugal,Lisbon,15.2,61.62,0,0
2022-03-19,Slovakia,Bratislava,5.98,61.83,0,0
2022-03-19,Slovenia,Ljubljana,5.13,59,0,0
2022-03-19,South Korea,Seoul,3.57,85.29,4.93,0
2022-03-19,Spain,Madrid,10.45,70.16,0,0
2022-03-19,Sweden,Stockholm,4.29,67.37,0,0
2022-03-19,Switzerland,Bern,7.32,62.91,0,0
2022-03-19,Taiwan,Taipei,22.37,70.12,0,0
2022-03-19,Turkey,Ankara,-3.72,56.08,0,0
2022-03-19,United Kingdom,London,9.92,68.54,0,0
2022-03-19,United States,Washington D.C.,18.71,71.04,0,0
