Date,Country,City,Temp,Humidity,Rain,Snow
2021-01-06,Australia,Canberra,17,79,2.9,0
2021-01-06,Austria,Vienna,3,85,2.7,1
2021-01-06,Belgium,Brussels,1,91,0.6,4
2021-01-06,Canada,Ottawa,-2,89,0,0
2021-01-06,Chile,Santiago,21,33,0,0
2021-01-06,China,Beijing,-16,16,0,0
2021-01-06,Colombia,Bogota,15,82,6.7,0
2021-01-06,Costa Rica,SanJose,13,56,0.1,0
2021-01-06,Czechia,Prague,1,94,2.8,23
2021-01-06,Denmark,Copenhagen,1,91,13.2,110
2021-01-06,Estonia,Tallinn,-3,88,0,0
2021-01-06,Finland,Helsinki,-4,93,0.9,7
2021-01-06,France,Paris,2,84,0.5,3
2021-01-06,Germany,Berlin,3,96,4,2
2021-01-06,Greece,Athens,12,70,0,0
2021-01-06,Hungary,Budapest,3,90,5.2,0
2021-01-06,Iceland,Reykjavik,0,59,0.2,2
2021-01-06,Ireland,Dublin,4,81,3,0
2021-01-06,Israel,Jerusalem,16,60,0,0
2021-01-06,Italy,Rome,8,69,13.2,0
2021-01-06,Japan,Tokyo,8,53,0.4,0
2021-01-06,Latvia,Riga,0,89,0.1,0
2021-01-06,Lithuania,Vilnius,-1,88,1,6
2021-01-06,Luxembourg,Luxembourg,0,93,1.5,12
2021-01-06,Mexico,Mexico City,20,40,0,0
2021-01-06,Netherlands,Amsterdam,2,87,1.6,13
2021-01-06,New Zealand,Wellington,18,86,0.2,0
2021-01-06,Norway,Oslo,-12,83,0,0
2021-01-06,Poland,Warsaw,4,86,0.5,0
2021-01-06,Portugal,Lisbon,6,61,0,0
2021-01-06,Slovakia,Bratislava,2,89,2.5,8
2021-01-06,Slovenia,Ljubljana,1,93,16.8,95
2021-01-06,South Korea,Seoul,-5,44,2,9
2021-01-06,Spain,Madrid,3,52,0,0
2021-01-06,Sweden,Stockholm,-2,83,1,8
2021-01-06,Switzerland,Bern,-2,86,0,0
2021-01-06,Taiwan,Taipei,12,84,8.2,0
2021-01-06,Turkey,Ankara,6,83,0,0
2021-01-06,United Kingdom,London,3,83,2.4,12
2021-01-06,United States,Washington D.C.,4,70,0,0
