tDate,Country,City,Temp,Humidity,Rain,Snow
2023-04-06,Australia,Canberra,15.95,76.12,4.32,0
2023-04-06,Austria,Vienna,6.34,51.75,0,0
2023-04-06,Belgium,Brussels,7.6,83.54,5.02,0
2023-04-06,Canada,Ottawa,2.95,87.2,3.81,0
2023-04-06,Chile,Santiago,21.33,39.75,0,0
2023-04-06,China,Beijing,12.31,21.12,0,0
2023-04-06,Colombia,Bogota,13.67,83.33,5.72,0
2023-04-06,Costa Rica,Sanjose,19.89,73.29,0,0
2023-04-06,Czechia,Prague,3.91,58.66,0,0
2023-04-06,Denmark,Copenhagen,4.82,71.83,0,0
2023-04-06,Estonia,Tallinn,2.64,89.5,0,0
2023-04-06,Finland,Helsinki,2.04,86.41,0,0
2023-04-06,France,Paris,11.19,69.62,0,0
2023-04-06,Germany,Berlin,6.89,55.95,0,0
2023-04-06,Greece,Athens,13.79,62.08,206,0
2023-04-06,Hungary,Budapest,3.96,58.29,1.14,0
2023-04-06,Iceland,Reykjavik,4.1,77.2,0,0
2023-04-06,Ireland,Dublin,9.21,75.04,1,0
2023-04-06,Israel,Jerusalem,13.84,71,0,0
2023-04-06,Italy,Rome,9.9,63.87,0.25,0
2023-04-06,Japan,Tokyo,19.43,69.5,4.57,0
2023-04-06,Latvia,Riga,3.99,89.91,0,0
2023-04-06,Lithuania,Vilnius,5.66,88.62,0.25,0
2023-04-06,Luxembourg,Luxembourg,5.18,80.75,2.07,0
2023-04-06,Mexico,Mexico City,21.95,45.7,0,0
2023-04-06,Netherlands,Amsterdam,7.4,85.95,5.55,0
2023-04-06,New Zealand,Wellington,15.09,79.16,0,0
2023-04-06,Norway,Oslo,1.53,90.5,0.54,4.65
2023-04-06,Poland,Warsaw,2.88,77.16,9.68,0
2023-04-06,Portugal,Lisbon,19.1,35.75,0,0
2023-04-06,Slovakia,Bratislava,5.2,49.16,0,0
2023-04-06,Slovenia,Ljubljana,4.66,58,0,0
2023-04-06,South Korea,Seoul,7.67,89.58,5.13,0
2023-04-06,Spain,Madrid,15.81,24.12,0,0
2023-04-06,Sweden,Stockholm,1.95,82.5,0,0.24
2023-04-06,Switzerland,Bern,6.06,57.37,0.55,0
2023-04-06,Taiwan,Taipei,23.09,67.7,0.33,0
2023-04-06,Turkey,Ankara,8.69,64.75,0.33,0
2023-04-06,United Kingdom,London,10.36,83.41,4.33,0
2023-04-06,United States,Washington D.C.,25.58,59.75,0,0
