Date,Country,City,Temp,Humidity,Rain,Snow
2020-10-31,Australia,Canberra,14,88,32.9,0
2020-10-31,Austria,Vienna,13,77,3.1,0
2020-10-31,Belgium,Brussels,14,78,0,0
2020-10-31,Canada,Ottawa,2,57,0,0
2020-10-31,Chile,Santiago,20,35,0,0
2020-10-31,China,Beijing,17,24,0,0
2020-10-31,Colombia,Bogota,15,88,6.1,0
2020-10-31,Costa Rica,SanJose,22,25,0,0
2020-10-31,Czechia,Prague,13,82,1,0
2020-10-31,Denmark,Copenhagen,12,93,0.4,0
2020-10-31,Estonia,Tallinn,8,87,0,0
2020-10-31,Finland,Helsinki,9,88,0.2,0
2020-10-31,France,Paris,15,71,0,0
2020-10-31,Germany,Berlin,14,90,0.7,0
2020-10-31,Greece,Athens,17,49,0,0
2020-10-31,Hungary,Budapest,15,73,0.5,0
2020-10-31,Iceland,Reykjavik,5,79,6.3,0
2020-10-31,Ireland,Dublin,12,88,41,0
2020-10-31,Israel,Jerusalem,21,73,0,0
2020-10-31,Italy,Rome,20,65,0,0
2020-10-31,Japan,Tokyo,19,40,0,0
2020-10-31,Latvia,Riga,8,90,0,0
2020-10-31,Lithuania,Vilnius,8,95,3.8,0
2020-10-31,Luxembourg,Luxembourg,11,87,0.1,0
2020-10-31,Mexico,Mexico City,20,60,1.9,0
2020-10-31,Netherlands,Amsterdam,14,78,1.1,0
2020-10-31,New Zealand,Wellington,15,91,5.8,0
2020-10-31,Norway,Oslo,6,97,2.5,0
2020-10-31,Poland,Warsaw,9,80,0,0
2020-10-31,Portugal,Lisbon,20,65,0,0
2020-10-31,Slovakia,Bratislava,12,86,3,0
2020-10-31,Slovenia,Ljubljana,14,83,0,0
2020-10-31,South Korea,Seoul,14,54,0.5,0
2020-10-31,Spain,Madrid,19,49,0,0
2020-10-31,Sweden,Stockholm,8,90,0,0
2020-10-31,Switzerland,Bern,12,80,0,0
2020-10-31,Taiwan,Taipei,21,65,0.7,0
2020-10-31,Turkey,Ankara,10,72,0,0
2020-10-31,United Kingdom,London,15,72,3.4,0
2020-10-31,United States,Washington D.C.,11,55,0,0
