Date,Country,City,Temp,Humidity,Rain,Snow
2021-02-15,Australia,Canberra,19,67,0,0
2021-02-15,Austria,Vienna,-2,58,0,0
2021-02-15,Belgium,Brussels,3,78,2.4,0
2021-02-15,Canada,Ottawa,-8,93,3.6,31
2021-02-15,Chile,Santiago,19,52,3.7,0
2021-02-15,China,Beijing,3,24,0,0
2021-02-15,Colombia,Bogota,17,82,17.4,0
2021-02-15,Costa Rica,SanJose,12,84,0.2,0
2021-02-15,Czechia,Prague,-6,79,0,0
2021-02-15,Denmark,Copenhagen,0,70,2.8,0
2021-02-15,Estonia,Tallinn,-9,87,0.1,0
2021-02-15,Finland,Helsinki,-9,87,0,0
2021-02-15,France,Paris,4,80,0.5,0
2021-02-15,Germany,Berlin,-3,78,0.8,0
2021-02-15,Greece,Athens,2,77,4.7,10
2021-02-15,Hungary,Budapest,0,60,0,0
2021-02-15,Iceland,Reykjavik,5,86,1,0
2021-02-15,Ireland,Dublin,9,89,3.8,0
2021-02-15,Israel,Jerusalem,13,74,0,0
2021-02-15,Italy,Rome,5,45,0,0
2021-02-15,Japan,Tokyo,13,73,49,0
2021-02-15,Latvia,Riga,-8,84,0,0
2021-02-15,Lithuania,Vilnius,-13,94,0.3,2
2021-02-15,Luxembourg,Luxembourg,1,68,0.1,0
2021-02-15,Mexico,Mexico City,20,16,0,0
2021-02-15,Netherlands,Amsterdam,1,84,0.8,0
2021-02-15,New Zealand,Wellington,18,80,0,0
2021-02-15,Norway,Oslo,-7,91,4.7,31
2021-02-15,Poland,Warsaw,-4,89,2.5,18
2021-02-15,Portugal,Lisbon,14,72,0,0
2021-02-15,Slovakia,Bratislava,-3,70,0,0
2021-02-15,Slovenia,Ljubljana,-1,48,0,0
2021-02-15,South Korea,Seoul,2,51,0.4,0
2021-02-15,Spain,Madrid,10,72,0,0
2021-02-15,Sweden,Stockholm,-6,87,0,0
2021-02-15,Switzerland,Bern,1,54,0,0
2021-02-15,Taiwan,Taipei,18,69,0.5,0
2021-02-15,Turkey,Ankara,-1,86,14.7,125
2021-02-15,United Kingdom,London,9,91,1.3,0
2021-02-15,United States,Washington D.C.,3,96,0.5,0
