Date,Country,City,Temp,Humidity,Rain,Snow
2021-11-22,Australia,Canberra,13.71,73.5,0,0
2021-11-22,Austria,Vienna,5.74,81.79,1.71,0
2021-11-22,Belgium,Brussels,4.23,85.45,0,0
2021-11-22,Canada,Ottawa,3.34,73.08,4.09,0
2021-11-22,Chile,Santiago,25.58,32.66,0,0
2021-11-22,China,Beijing,-2.4,20.66,0,0
2021-11-22,Colombia,Bogota,12.87,85.12,4.76,0
2021-11-22,Costa Rica,Sanjose,19.85,77.41,2.03,0
2021-11-22,Czechia,Prague,4.9,85.33,1.01,0
2021-11-22,Denmark,Copenhagen,3.34,77.7,0,0
2021-11-22,Estonia,Tallinn,-0.64,79.12,0,0.58
2021-11-22,Finland,Helsinki,-2.14,81.04,0.37,0.15
2021-11-22,France,Paris,5.42,82.12,0,0
2021-11-22,Germany,Berlin,4.63,81.83,0.25,0
2021-11-22,Greece,Athens,16.59,78.87,7.9,0
2021-11-22,Hungary,Budapest,6.93,89.29,0,0
2021-11-22,Iceland,Reykjavik,5.77,84.08,9.34,0
2021-11-22,Ireland,Dublin,3.6,89.08,0,0
2021-11-22,Israel,Jerusalem,12.88,85.45,0.25,0
2021-11-22,Italy,Rome,14.09,83.37,13.16,0
2021-11-22,Japan,Tokyo,14.36,80.33,66.86,0
2021-11-22,Latvia,Riga,-1.33,84.75,0,0
2021-11-22,Lithuania,Vilnius,-2.64,85.66,0,0.5
2021-11-22,Luxembourg,Luxembourg,3.99,85.95,0.25,0
2021-11-22,Mexico,Mexico City,16.07,58.87,0.73,0
2021-11-22,Netherlands,Amsterdam,6.04,83.79,0.75,0
2021-11-22,New Zealand,Wellington,15.03,76.29,0,0
2021-11-22,Norway,Oslo,0.01,41.16,0,0
2021-11-22,Poland,Warsaw,5.27,89.2,0.65,0
2021-11-22,Portugal,Lisbon,12.73,70.75,0,0
2021-11-22,Slovakia,Bratislava,5.9,83.66,0.51,0
2021-11-22,Slovenia,Ljubljana,5.54,90.87,1.74,0
2021-11-22,South Korea,Seoul,1.22,55.37,0.42,0
2021-11-22,Spain,Madrid,6.93,92.5,11.62,0
2021-11-22,Sweden,Stockholm,-1.44,86.04,0,0
2021-11-22,Switzerland,Bern,4.15,89.12,1,0
2021-11-22,Taiwan,Taipei,16.45,83.87,19.09,0
2021-11-22,Turkey,Ankara,6.14,72.79,0,0
2021-11-22,United Kingdom,London,5.84,84.08,0,0
2021-11-22,United States,Washington D.C.,9.39,73.25,3.15,0
