tDate,Country,City,Temp,Humidity,Rain,Snow
2022-03-12,Australia,Canberra,17.64,72.7,0.39,0
2022-03-12,Austria,Vienna,2.3,34.45,0,0
2022-03-12,Belgium,Brussels,11.46,68.62,0,0
2022-03-12,Canada,Ottawa,-3.09,78.04,0,0.12
2022-03-12,Chile,Santiago,21.53,43.54,0,0
2022-03-12,China,Beijing,6.81,50.29,0,0
2022-03-12,Colombia,Bogota,13.04,81.75,2.55,0
2022-03-12,Costa Rica,Sanjose,20.55,74.33,0,0
2022-03-12,Czechia,Prague,2.41,34.7,0,0
2022-03-12,Denmark,Copenhagen,4.17,58.08,0,0
2022-03-12,Estonia,Tallinn,0.74,83.29,0,0
2022-03-12,Finland,Helsinki,0.62,80.66,0,0
2022-03-12,France,Paris,8.53,86.2,0,0
2022-03-12,Germany,Berlin,5.27,34.33,0,0
2022-03-12,Greece,Athens,2.77,71.2,0,0
2022-03-12,Hungary,Budapest,0.13,39.79,0,0
2022-03-12,Iceland,Reykjavik,2.01,73.66,0,0.32
2022-03-12,Ireland,Dublin,7.32,84,9.04,0
2022-03-12,Israel,Jerusalem,4.61,92.75,0,0
2022-03-12,Italy,Rome,9.5,58.7,0,0
2022-03-12,Japan,Tokyo,14.83,50.29,0,0
2022-03-12,Latvia,Riga,0.9,72.54,0,0
2022-03-12,Lithuania,Vilnius,1.49,52.62,0,0
2022-03-12,Luxembourg,Luxembourg,9.44,69.75,0.21,0
2022-03-12,Mexico,Mexico City,18.74,32.29,0,0
2022-03-12,Netherlands,Amsterdam,11.18,61.45,0,0
2022-03-12,New Zealand,Wellington,17.64,75.16,0,0
2022-03-12,Norway,Oslo,0.09,41.33,0,0
2022-03-12,Poland,Warsaw,1.57,47.12,0,0
2022-03-12,Portugal,Lisbon,12.67,83.91,2.6,0
2022-03-12,Slovakia,Bratislava,0.99,38.45,0,0
2022-03-12,Slovenia,Ljubljana,-0.19,51.7,0,0
2022-03-12,South Korea,Seoul,14.07,76.95,12.51,0
2022-03-12,Spain,Madrid,8.58,75,0,0
2022-03-12,Sweden,Stockholm,1.66,61.5,0,0
2022-03-12,Switzerland,Bern,8.06,60.33,0,0
2022-03-12,Taiwan,Taipei,23.38,57.7,0,0
2022-03-12,Turkey,Ankara,-4.41,60.41,0,0
2022-03-12,United Kingdom,London,9.75,77.2,0.27,0
2022-03-12,United States,Washington D.C.,4.4,81.95,9.18,8.74
