tDate,Country,City,Temp,Humidity,Rain,Snow
2023-09-01,Australia,Canberra,6.87,68.54,0,0
2023-09-01,Austria,Vienna,20.08,68.58,0.43,0
2023-09-01,Belgium,Brussels,17.83,88.62,10.71,0
2023-09-01,Canada,Ottawa,17.22,75.45,0,0
2023-09-01,Chile,Santiago,16.55,57.91,0.36,0
2023-09-01,China,Beijing,24.15,63.2,4.5,0
2023-09-01,Colombia,Bogota,14.73,72.83,0,0
2023-09-01,Costa Rica,Sanjose,21.83,79.41,0.15,0
2023-09-01,Czechia,Prague,16.59,78.62,3.16,0
2023-09-01,Denmark,Copenhagen,16.59,78.41,0.86,0
2023-09-01,Estonia,Tallinn,15.68,83.41,0,0
2023-09-01,Finland,Helsinki,16.73,85.33,0.21,0
2023-09-01,France,Paris,19.89,80.83,0.95,0
2023-09-01,Germany,Berlin,16.37,74.66,0,0
2023-09-01,Greece,Athens,27.61,44.37,0.86,0
2023-09-01,Hungary,Budapest,20.88,62.62,0,0
2023-09-01,Iceland,Reykjavik,11.81,85.16,0.49,0
2023-09-01,Ireland,Dublin,16.33,88.08,0,0
2023-09-01,Israel,Jerusalem,25.81,60.5,0,0
2023-09-01,Italy,Rome,22.9,57.33,0,0
2023-09-01,Japan,Tokyo,29.83,71.33,0,0
2023-09-01,Latvia,Riga,15.98,78.29,0,0
2023-09-01,Lithuania,Vilnius,15.57,80.5,0,0
2023-09-01,Luxembourg,Luxembourg,16.51,93.5,2.11,0
2023-09-01,Mexico,Mexico City,17.69,74.29,3.55,0
2023-09-01,Netherlands,Amsterdam,16.57,81.37,0.58,0
2023-09-01,New Zealand,Wellington,11.74,81.2,0,0
2023-09-01,Norway,Oslo,16.32,62.95,0.15,0
2023-09-01,Poland,Warsaw,17.13,68.62,0,0
2023-09-01,Portugal,Lisbon,21.01,71.83,0,0
2023-09-01,Slovakia,Bratislava,19.64,73.04,0.56,0
2023-09-01,Slovenia,Ljubljana,19.29,82.62,0,0
2023-09-01,South Korea,Seoul,23.96,72.41,0,0
2023-09-01,Spain,Madrid,25.13,36.45,0,0
2023-09-01,Sweden,Stockholm,13.7,93.45,7.24,0
2023-09-01,Switzerland,Bern,19.12,67,0,0
2023-09-01,Taiwan,Taipei,29.33,66.75,9.15,0
2023-09-01,Turkey,Ankara,25.98,43.66,0.26,0
2023-09-01,United Kingdom,London,18.33,87.62,0.21,0
2023-09-01,United States,Washington D.C.,21.77,55.29,0,0
