tDate,Country,City,Temp,Humidity,Rain,Snow
2020-06-16,Australia,Canberra,9,89,0.2,0
2020-06-16,Austria,Vienna,20,69,1.7,0
2020-06-16,Belgium,Brussels,20,73,1.2,0
2020-06-16,Canada,Ottawa,20,70,0,0
2020-06-16,Chile,Santiago,9,68,0,0
2020-06-16,China,Beijing,34,19,0,0
2020-06-16,Colombia,Bogota,17,81,4.3,0
2020-06-16,Costa Rica,SanJose,19,62,0,0
2020-06-16,Czechia,Prague,20,66,0.8,0
2020-06-16,Denmark,Copenhagen,19,65,0,0
2020-06-16,Estonia,Tallinn,19,92,29.1,0
2020-06-16,Finland,Helsinki,20,77,0.7,0
2020-06-16,France,Paris,20,67,3.3,0
2020-06-16,Germany,Berlin,23,52,0,0
2020-06-16,Greece,Athens,27,46,0,0
2020-06-16,Hungary,Budapest,19,82,16.6,0
2020-06-16,Iceland,Reykjavik,8,77,1.4,0
2020-06-16,Ireland,Dublin,14,89,3.1,0
2020-06-16,Israel,Jerusalem,25,56,0,0
2020-06-16,Italy,Rome,24,59,1.1,0
2020-06-16,Japan,Tokyo,27,54,0.8,0
2020-06-16,Latvia,Riga,20,74,0,0
2020-06-16,Lithuania,Vilnius,21,77,0,0
2020-06-16,Luxembourg,Luxembourg,17,84,1.6,0
2020-06-16,Mexico,Mexico City,22,47,0,0
2020-06-16,Netherlands,Amsterdam,21,76,2.5,0
2020-06-16,New Zealand,Wellington,13,89,12.2,0
2020-06-16,Norway,Oslo,24,52,0,0
2020-06-16,Poland,Warsaw,23,57,0.1,0
2020-06-16,Portugal,Lisbon,21,73,0,0
2020-06-16,Slovakia,Bratislava,18,82,1.6,0
2020-06-16,Slovenia,Ljubljana,19,87,7,0
2020-06-16,South Korea,Seoul,29,48,0,0
2020-06-16,Spain,Madrid,22,41,0,0
2020-06-16,Sweden,Stockholm,17,79,9,0
2020-06-16,Switzerland,Bern,16,90,10,0
2020-06-16,Taiwan,Taipei,33,54,0.1,0
2020-06-16,Turkey,Ankara,22,61,1.4,0
2020-06-16,United Kingdom,London,22,57,15.8,0
2020-06-16,United States,Washington D.C.,21,60,0,0
