Date,Country,City,Temp,Humidity,Rain,Snow
2021-08-29,Australia,Canberra,5.53,92.62,5.65,0
2021-08-29,Austria,Vienna,14.87,74.66,0.5,0
2021-08-29,Belgium,Brussels,15.42,88.83,0.61,0
2021-08-29,Canada,Ottawa,18.9,94.5,14.88,0
2021-08-29,Chile,Santiago,14.32,65.2,0,0
2021-08-29,China,Beijing,23.77,68.04,0.22,0
2021-08-29,Colombia,Bogota,13.04,79.7,1.9,0
2021-08-29,Costa Rica,Sanjose,21.44,80.83,8.47,0
2021-08-29,Czechia,Prague,14.79,77.66,2.77,0
2021-08-29,Denmark,Copenhagen,16.93,86.41,5.37,0
2021-08-29,Estonia,Tallinn,15.93,83.29,0,0
2021-08-29,Finland,Helsinki,16.16,73.62,0,0
2021-08-29,France,Paris,16.54,77.87,0,0
2021-08-29,Germany,Berlin,16.21,92.62,15.83,0
2021-08-29,Greece,Athens,28.96,48.66,0,0
2021-08-29,Hungary,Budapest,17.06,76.7,6.3,0
2021-08-29,Iceland,Reykjavik,11.34,81.91,4.34,0
2021-08-29,Ireland,Dublin,14.56,88.33,0,0
2021-08-29,Israel,Jerusalem,24.67,71.5,0,0
2021-08-29,Italy,Rome,22.76,47.04,0,0
2021-08-29,Japan,Tokyo,28.82,70.33,0.14,0
2021-08-29,Latvia,Riga,17,86.45,2.01,0
2021-08-29,Lithuania,Vilnius,15.19,93.25,6.09,0
2021-08-29,Luxembourg,Luxembourg,14.33,87.66,0,0
2021-08-29,Mexico,Mexico City,18.2,64.12,2.74,0
2021-08-29,Netherlands,Amsterdam,16.36,87.95,0.75,0
2021-08-29,New Zealand,Wellington,10.57,86.58,4.01,0
2021-08-29,Norway,Oslo,18.13,20.66,0,0
2021-08-29,Poland,Warsaw,15.5,82.54,0,0
2021-08-29,Portugal,Lisbon,21.11,71.87,0,0
2021-08-29,Slovakia,Bratislava,15.69,78.04,0.17,0
2021-08-29,Slovenia,Ljubljana,13.6,83.41,0.23,0
2021-08-29,South Korea,Seoul,22.98,83.58,0.1,0
2021-08-29,Spain,Madrid,25.48,37.25,0,0
2021-08-29,Sweden,Stockholm,15.55,83.2,0,0
2021-08-29,Switzerland,Bern,14.76,77.83,1.25,0
2021-08-29,Taiwan,Taipei,30.23,66.16,0,0
2021-08-29,Turkey,Ankara,27.69,30.58,0,0
2021-08-29,United Kingdom,London,15.29,75.2,0,0
2021-08-29,United States,Washington D.C.,25.13,83.37,1.15,0
