Date,Country,City,Temp,Humidity,Rain,Snow
2020-08-29,Australia,Canberra,10,80,0,0
2020-08-29,Austria,Vienna,22,61,1.5,0
2020-08-29,Belgium,Brussels,16,81,2.8,0
2020-08-29,Canada,Ottawa,14,93,7.4,0
2020-08-29,Chile,Santiago,9,60,0.2,0
2020-08-29,China,Beijing,28,64,0.5,0
2020-08-29,Colombia,Bogota,16,81,5.1,0
2020-08-29,Costa Rica,SanJose,29,43,0,0
2020-08-29,Czechia,Prague,18,75,24.7,0
2020-08-29,Denmark,Copenhagen,18,73,4.5,0
2020-08-29,Estonia,Tallinn,15,74,6,0
2020-08-29,Finland,Helsinki,16,73,3.5,0
2020-08-29,France,Paris,18,64,1.3,0
2020-08-29,Germany,Berlin,20,55,0.1,0
2020-08-29,Greece,Athens,32,35,0,0
2020-08-29,Hungary,Budapest,29,44,0,0
2020-08-29,Iceland,Reykjavik,11,84,0.7,0
2020-08-29,Ireland,Dublin,13,77,0.4,0
2020-08-29,Israel,Jerusalem,32,36,0,0
2020-08-29,Italy,Rome,29,53,0,0
2020-08-29,Japan,Tokyo,32,66,0,0
2020-08-29,Latvia,Riga,13,83,13,0
2020-08-29,Lithuania,Vilnius,14,89,1.2,0
2020-08-29,Luxembourg,Luxembourg,16,77,1.4,0
2020-08-29,Mexico,Mexico City,22,59,15.7,0
2020-08-29,Netherlands,Amsterdam,17,79,6.2,0
2020-08-29,New Zealand,Wellington,13,76,0,0
2020-08-29,Norway,Oslo,13,77,0.8,0
2020-08-29,Poland,Warsaw,20,70,7.4,0
2020-08-29,Portugal,Lisbon,21,62,0,0
2020-08-29,Slovakia,Bratislava,24,66,2.2,0
2020-08-29,Slovenia,Ljubljana,24,77,1.3,0
2020-08-29,South Korea,Seoul,31,63,4.5,0
2020-08-29,Spain,Madrid,21,34,0,0
2020-08-29,Sweden,Stockholm,14,83,7.1,0
2020-08-29,Switzerland,Bern,13,97,13.2,0
2020-08-29,Taiwan,Taipei,30,68,13.9,0
2020-08-29,Turkey,Ankara,28,29,0,0
2020-08-29,United Kingdom,London,15,66,0.2,0
2020-08-29,United States,Washington D.C.,25,82,23.2,0
