Date,Country,City,Temp,Humidity,Rain,Snow
2020-09-10,Australia,Canberra,9,78,0,0
2020-09-10,Austria,Vienna,21,67,0,0
2020-09-10,Belgium,Brussels,18,64,0,0
2020-09-10,Canada,Ottawa,12,84,1.8,0
2020-09-10,Chile,Santiago,14,56,0,0
2020-09-10,China,Beijing,23,44,0.3,0
2020-09-10,Colombia,Bogota,17,74,3.6,0
2020-09-10,Costa Rica,SanJose,28,47,0,0
2020-09-10,Czechia,Prague,17,68,0.3,0
2020-09-10,Denmark,Copenhagen,14,63,0.1,0
2020-09-10,Estonia,Tallinn,13,79,10.1,0
2020-09-10,Finland,Helsinki,13,80,5.2,0
2020-09-10,France,Paris,22,68,0.4,0
2020-09-10,Germany,Berlin,17,60,1.1,0
2020-09-10,Greece,Athens,27,43,0,0
2020-09-10,Hungary,Budapest,26,42,0,0
2020-09-10,Iceland,Reykjavik,9,87,7,0
2020-09-10,Ireland,Dublin,12,74,0.1,0
2020-09-10,Israel,Jerusalem,31,51,0,0
2020-09-10,Italy,Rome,29,48,0,0
2020-09-10,Japan,Tokyo,30,60,0.8,0
2020-09-10,Latvia,Riga,14,75,13.1,0
2020-09-10,Lithuania,Vilnius,14,77,2,0
2020-09-10,Luxembourg,Luxembourg,18,79,0.5,0
2020-09-10,Mexico,Mexico City,21,61,17.7,0
2020-09-10,Netherlands,Amsterdam,16,67,0,0
2020-09-10,New Zealand,Wellington,11,77,4.5,0
2020-09-10,Norway,Oslo,11,59,0,0
2020-09-10,Poland,Warsaw,18,61,0.3,0
2020-09-10,Portugal,Lisbon,25,51,0,0
2020-09-10,Slovakia,Bratislava,21,73,0,0
2020-09-10,Slovenia,Ljubljana,20,79,0,0
2020-09-10,South Korea,Seoul,26,53,2,0
2020-09-10,Spain,Madrid,26,38,0,0
2020-09-10,Sweden,Stockholm,12,66,6.3,0
2020-09-10,Switzerland,Bern,19,77,0,0
2020-09-10,Taiwan,Taipei,30,67,24.9,0
2020-09-10,Turkey,Ankara,24,43,0,0
2020-09-10,United Kingdom,London,20,52,0,0
2020-09-10,United States,Washington D.C.,27,76,2,0
