tDate,Country,City,Temp,Humidity,Rain,Snow
2020-01-14,Australia,Canberra,26,59,0,0
2020-01-14,Austria,Vienna,1,87,0,0
2020-01-14,Belgium,Brussels,9,78,8.4,0
2020-01-14,Canada,Ottawa,-12,94,0.3,3
2020-01-14,Chile,Santiago,23,32,0,0
2020-01-14,China,Beijing,1,33,0,0
2020-01-14,Colombia,Bogota,17,77,6.4,0
2020-01-14,Costa Rica,SanJose,10,70,0.4,0
2020-01-14,Czechia,Prague,3,74,0,0
2020-01-14,Denmark,Copenhagen,6,84,4.4,0
2020-01-14,Estonia,Tallinn,2,89,1.8,0
2020-01-14,Finland,Helsinki,3,89,2.4,0
2020-01-14,France,Paris,9,68,0.1,0
2020-01-14,Germany,Berlin,7,76,0.1,0
2020-01-14,Greece,Athens,10,73,0,0
2020-01-14,Hungary,Budapest,2,86,0,0
2020-01-14,Iceland,Reykjavik,1,72,0,0
2020-01-14,Ireland,Dublin,3,82,7.1,0
2020-01-14,Israel,Jerusalem,10,77,0,0
2020-01-14,Italy,Rome,11,67,0,0
2020-01-14,Japan,Tokyo,10,60,0,0
2020-01-14,Latvia,Riga,2,89,0.4,0
2020-01-14,Lithuania,Vilnius,2,89,0.6,0
2020-01-14,Luxembourg,Luxembourg,7,78,2.7,0
2020-01-14,Mexico,Mexico City,20,51,0,0
2020-01-14,Netherlands,Amsterdam,9,81,8.9,0
2020-01-14,New Zealand,Wellington,15,69,0,0
2020-01-14,Norway,Oslo,1,86,14.9,102
2020-01-14,Poland,Warsaw,3,79,0,0
2020-01-14,Portugal,Lisbon,14,74,2.7,0
2020-01-14,Slovakia,Bratislava,1,92,0,0
2020-01-14,Slovenia,Ljubljana,2,87,0,0
2020-01-14,South Korea,Seoul,0,37,0,0
2020-01-14,Spain,Madrid,4,76,0,0
2020-01-14,Sweden,Stockholm,5,85,1.3,0
2020-01-14,Switzerland,Bern,3,62,0,0
2020-01-14,Taiwan,Taipei,15,85,2.8,0
2020-01-14,Turkey,Ankara,2,70,0,0
2020-01-14,United Kingdom,London,10,76,6.5,0
2020-01-14,United States,Washington D.C.,9,86,0.3,0
