Date,Country,City,Temp,Humidity,Rain,Snow
2020-05-03,Australia,Canberra,8,78,0,0
2020-05-03,Austria,Vienna,14,55,1.3,0
2020-05-03,Belgium,Brussels,11,77,0.2,0
2020-05-03,Canada,Ottawa,14,77,4.6,0
2020-05-03,Chile,Santiago,15,43,0,0
2020-05-03,China,Beijing,25,54,0,0
2020-05-03,Colombia,Bogota,16,87,8.6,0
2020-05-03,Costa Rica,SanJose,18,57,0,0
2020-05-03,Czechia,Prague,13,62,1.1,0
2020-05-03,Denmark,Copenhagen,11,72,0,0
2020-05-03,Estonia,Tallinn,11,84,1.4,0
2020-05-03,Finland,Helsinki,10,81,0.1,0
2020-05-03,France,Paris,16,69,2.2,0
2020-05-03,Germany,Berlin,12,69,0.5,0
2020-05-03,Greece,Athens,20,60,5.9,0
2020-05-03,Hungary,Budapest,15,47,0,0
2020-05-03,Iceland,Reykjavik,3,50,0,0
2020-05-03,Ireland,Dublin,10,79,0,0
2020-05-03,Israel,Jerusalem,21,30,0,0
2020-05-03,Italy,Rome,21,58,0,0
2020-05-03,Japan,Tokyo,22,59,0,0
2020-05-03,Latvia,Riga,11,82,1.9,0
2020-05-03,Lithuania,Vilnius,14,78,2,0
2020-05-03,Luxembourg,Luxembourg,10,83,0.5,0
2020-05-03,Mexico,Mexico City,25,32,0,0
2020-05-03,Netherlands,Amsterdam,13,75,0.6,0
2020-05-03,New Zealand,Wellington,17,88,18,0
2020-05-03,Norway,Oslo,9,74,3.7,0
2020-05-03,Poland,Warsaw,11,73,3,0
2020-05-03,Portugal,Lisbon,23,63,0,0
2020-05-03,Slovakia,Bratislava,13,64,2.3,0
2020-05-03,Slovenia,Ljubljana,14,75,7,0
2020-05-03,South Korea,Seoul,21,59,0.2,0
2020-05-03,Spain,Madrid,24,48,0,0
2020-05-03,Sweden,Stockholm,12,81,9.2,0
2020-05-03,Switzerland,Bern,9,96,9,0
2020-05-03,Taiwan,Taipei,30,58,0.2,0
2020-05-03,Turkey,Ankara,13,76,3.7,0
2020-05-03,United Kingdom,London,12,70,1.5,0
2020-05-03,United States,Washington D.C.,22,67,6.8,0
