Date,Country,City,Temp,Humidity,Rain,Snow
2020-12-07,Australia,Canberra,14,59,0.2,0
2020-12-07,Austria,Vienna,9,75,0.6,0
2020-12-07,Belgium,Brussels,3,88,0,0
2020-12-07,Canada,Ottawa,-4,73,0,0
2020-12-07,Chile,Santiago,21,37,0,0
2020-12-07,China,Beijing,0,24,0,0
2020-12-07,Colombia,Bogota,15,85,8.8,0
2020-12-07,Costa Rica,SanJose,14,46,0,0
2020-12-07,Czechia,Prague,8,78,0.2,0
2020-12-07,Denmark,Copenhagen,7,81,0,0
2020-12-07,Estonia,Tallinn,0,60,0,0
2020-12-07,Finland,Helsinki,2,69,0,0
2020-12-07,France,Paris,5,78,0.9,0
2020-12-07,Germany,Berlin,9,70,0,0
2020-12-07,Greece,Athens,15,75,11.6,0
2020-12-07,Hungary,Budapest,6,82,18,0
2020-12-07,Iceland,Reykjavik,3,92,28.8,0
2020-12-07,Ireland,Dublin,4,84,6.9,0
2020-12-07,Israel,Jerusalem,15,58,0,0
2020-12-07,Italy,Rome,10,72,21.8,0
2020-12-07,Japan,Tokyo,13,50,0,0
2020-12-07,Latvia,Riga,0,54,0,0
2020-12-07,Lithuania,Vilnius,-2,56,0,0
2020-12-07,Luxembourg,Luxembourg,2,92,4,33
2020-12-07,Mexico,Mexico City,17,59,2,0
2020-12-07,Netherlands,Amsterdam,6,87,18.9,0
2020-12-07,New Zealand,Wellington,16,92,8.2,0
2020-12-07,Norway,Oslo,2,97,16.8,2
2020-12-07,Poland,Warsaw,2,63,0,0
2020-12-07,Portugal,Lisbon,14,75,2.4,0
2020-12-07,Slovakia,Bratislava,8,81,1,0
2020-12-07,Slovenia,Ljubljana,4,94,11.4,0
2020-12-07,South Korea,Seoul,4,55,0,0
2020-12-07,Spain,Madrid,8,77,1.5,0
2020-12-07,Sweden,Stockholm,4,77,0,0
2020-12-07,Switzerland,Bern,1,96,4.6,34
2020-12-07,Taiwan,Taipei,19,88,3.1,0
2020-12-07,Turkey,Ankara,8,66,0,0
2020-12-07,United Kingdom,London,4,82,0.1,0
2020-12-07,United States,Washington D.C.,3,58,0,0
