Date,Country,City,Temp,Humidity,Rain,Snow
2020-07-11,Australia,Canberra,9,92,6.7,0
2020-07-11,Austria,Vienna,17,78,10.5,0
2020-07-11,Belgium,Brussels,18,65,0.5,0
2020-07-11,Canada,Ottawa,23,92,27,0
2020-07-11,Chile,Santiago,11,52,0,0
2020-07-11,China,Beijing,29,60,13,0
2020-07-11,Colombia,Bogota,16,79,1.2,0
2020-07-11,Costa Rica,SanJose,28,36,0,0
2020-07-11,Czechia,Prague,16,65,1.7,0
2020-07-11,Denmark,Copenhagen,16,65,0.7,0
2020-07-11,Estonia,Tallinn,12,91,24.3,0
2020-07-11,Finland,Helsinki,13,84,27,0
2020-07-11,France,Paris,20,53,0,0
2020-07-11,Germany,Berlin,18,61,0,0
2020-07-11,Greece,Athens,27,54,0,0
2020-07-11,Hungary,Budapest,27,58,1.8,0
2020-07-11,Iceland,Reykjavik,11,87,1,0
2020-07-11,Ireland,Dublin,14,81,0.2,0
2020-07-11,Israel,Jerusalem,27,62,0,0
2020-07-11,Italy,Rome,29,51,0,0
2020-07-11,Japan,Tokyo,28,67,0.1,0
2020-07-11,Latvia,Riga,17,75,1.8,0
2020-07-11,Lithuania,Vilnius,17,83,1.4,0
2020-07-11,Luxembourg,Luxembourg,17,69,0,0
2020-07-11,Mexico,Mexico City,22,53,3.8,0
2020-07-11,Netherlands,Amsterdam,17,65,0.1,0
2020-07-11,New Zealand,Wellington,11,79,0.3,0
2020-07-11,Norway,Oslo,15,80,14.9,0
2020-07-11,Poland,Warsaw,14,78,25.2,0
2020-07-11,Portugal,Lisbon,25,65,0.4,0
2020-07-11,Slovakia,Bratislava,17,83,2.8,0
2020-07-11,Slovenia,Ljubljana,22,78,13.1,0
2020-07-11,South Korea,Seoul,28,55,0.2,0
2020-07-11,Spain,Madrid,31,33,0,0
2020-07-11,Sweden,Stockholm,17,68,3,0
2020-07-11,Switzerland,Bern,18,87,39.9,0
2020-07-11,Taiwan,Taipei,33,60,2.9,0
2020-07-11,Turkey,Ankara,26,48,0,0
2020-07-11,United Kingdom,London,18,56,0,0
2020-07-11,United States,Washington D.C.,30,64,0.9,0
