Date,Country,City,Temp,Humidity,Rain,Snow
2020-07-12,Australia,Canberra,8,89,10.3,0
2020-07-12,Austria,Vienna,19,60,0,0
2020-07-12,Belgium,Brussels,19,66,0,0
2020-07-12,Canada,Ottawa,22,86,3.3,0
2020-07-12,Chile,Santiago,12,44,0,0
2020-07-12,China,Beijing,25,71,33.2,0
2020-07-12,Colombia,Bogota,14,87,3.1,0
2020-07-12,Costa Rica,SanJose,30,29,0,0
2020-07-12,Czechia,Prague,18,59,0,0
2020-07-12,Denmark,Copenhagen,16,68,1.1,0
2020-07-12,Estonia,Tallinn,15,86,10.6,0
2020-07-12,Finland,Helsinki,16,77,0.7,0
2020-07-12,France,Paris,20,52,0,0
2020-07-12,Germany,Berlin,19,59,0.1,0
2020-07-12,Greece,Athens,28,47,0,0
2020-07-12,Hungary,Budapest,19,64,9.7,0
2020-07-12,Iceland,Reykjavik,10,84,0.7,0
2020-07-12,Ireland,Dublin,16,77,0.1,0
2020-07-12,Israel,Jerusalem,26,70,0,0
2020-07-12,Italy,Rome,29,58,0,0
2020-07-12,Japan,Tokyo,29,62,2.6,0
2020-07-12,Latvia,Riga,17,69,0.3,0
2020-07-12,Lithuania,Vilnius,14,84,3.2,0
2020-07-12,Luxembourg,Luxembourg,17,71,0,0
2020-07-12,Mexico,Mexico City,22,52,1.9,0
2020-07-12,Netherlands,Amsterdam,18,68,0,0
2020-07-12,New Zealand,Wellington,12,75,2,0
2020-07-12,Norway,Oslo,16,61,0.1,0
2020-07-12,Poland,Warsaw,19,60,0.1,0
2020-07-12,Portugal,Lisbon,25,64,0.5,0
2020-07-12,Slovakia,Bratislava,18,70,0.3,0
2020-07-12,Slovenia,Ljubljana,19,77,20.1,0
2020-07-12,South Korea,Seoul,26,56,0.3,0
2020-07-12,Spain,Madrid,29,39,0.3,0
2020-07-12,Sweden,Stockholm,16,75,0.5,0
2020-07-12,Switzerland,Bern,18,73,0,0
2020-07-12,Taiwan,Taipei,34,59,0.1,0
2020-07-12,Turkey,Ankara,28,44,0,0
2020-07-12,United Kingdom,London,23,47,0,0
2020-07-12,United States,Washington D.C.,30,55,0,0
