Date,Country,City,Temp,Humidity,Rain,Snow
2020-04-23,Australia,Canberra,13,69,0,0
2020-04-23,Austria,Vienna,14,54,0,0
2020-04-23,Belgium,Brussels,17,60,0,0
2020-04-23,Canada,Ottawa,2,45,0,0
2020-04-23,Chile,Santiago,17,54,0,0
2020-04-23,China,Beijing,15,10,0,0
2020-04-23,Colombia,Bogota,17,81,11.8,0
2020-04-23,Costa Rica,SanJose,20,68,0,0
2020-04-23,Czechia,Prague,13,62,0,0
2020-04-23,Denmark,Copenhagen,15,56,0,0
2020-04-23,Estonia,Tallinn,6,74,0,0
2020-04-23,Finland,Helsinki,7,71,0,0
2020-04-23,France,Paris,21,53,0,0
2020-04-23,Germany,Berlin,17,52,0,0
2020-04-23,Greece,Athens,12,54,0,0
2020-04-23,Hungary,Budapest,15,47,0,0
2020-04-23,Iceland,Reykjavik,7,79,0,0
2020-04-23,Ireland,Dublin,10,87,0,0
2020-04-23,Israel,Jerusalem,17,63,0.1,0
2020-04-23,Italy,Rome,18,68,4.3,0
2020-04-23,Japan,Tokyo,14,55,5.9,0
2020-04-23,Latvia,Riga,8,77,0,0
2020-04-23,Lithuania,Vilnius,10,71,0.1,0
2020-04-23,Luxembourg,Luxembourg,14,67,0,0
2020-04-23,Mexico,Mexico City,26,35,1.9,0
2020-04-23,Netherlands,Amsterdam,16,63,0,0
2020-04-23,New Zealand,Wellington,15,86,0.5,0
2020-04-23,Norway,Oslo,15,43,0,0
2020-04-23,Poland,Warsaw,14,53,0,0
2020-04-23,Portugal,Lisbon,17,78,0,0
2020-04-23,Slovakia,Bratislava,14,62,0,0
2020-04-23,Slovenia,Ljubljana,13,68,0,0
2020-04-23,South Korea,Seoul,10,41,0,0
2020-04-23,Spain,Madrid,17,60,0.4,0
2020-04-23,Sweden,Stockholm,13,59,0,0
2020-04-23,Switzerland,Bern,16,72,1.2,0
2020-04-23,Taiwan,Taipei,17,87,35,0
2020-04-23,Turkey,Ankara,9,60,0,0
2020-04-23,United Kingdom,London,17,61,0,0
2020-04-23,United States,Washington D.C.,10,73,7.7,0
