tDate,Country,City,Temp,Humidity,Rain,Snow
2020-01-31,Australia,Canberra,33,35,0,0
2020-01-31,Austria,Vienna,10,72,0.5,0
2020-01-31,Belgium,Brussels,10,84,0.1,0
2020-01-31,Canada,Ottawa,-11,90,0.4,3
2020-01-31,Chile,Santiago,24,30,0,0
2020-01-31,China,Beijing,7,38,0,0
2020-01-31,Colombia,Bogota,17,77,5.2,0
2020-01-31,Costa Rica,SanJose,16,67,0,0
2020-01-31,Czechia,Prague,11,78,1.4,0
2020-01-31,Denmark,Copenhagen,7,86,8,0
2020-01-31,Estonia,Tallinn,1,86,0.1,0
2020-01-31,Finland,Helsinki,1,92,2,15
2020-01-31,France,Paris,12,86,0.5,0
2020-01-31,Germany,Berlin,9,81,1.4,0
2020-01-31,Greece,Athens,12,62,0,0
2020-01-31,Hungary,Budapest,7,81,0.9,0
2020-01-31,Iceland,Reykjavik,-2,81,0,0
2020-01-31,Ireland,Dublin,12,82,1.3,0
2020-01-31,Israel,Jerusalem,9,75,0.4,0
2020-01-31,Italy,Rome,12,75,0,0
2020-01-31,Japan,Tokyo,8,37,0.3,0
2020-01-31,Latvia,Riga,1,92,0.4,3
2020-01-31,Lithuania,Vilnius,3,96,1.4,9
2020-01-31,Luxembourg,Luxembourg,10,91,3.5,0
2020-01-31,Mexico,Mexico City,17,37,0,0
2020-01-31,Netherlands,Amsterdam,10,86,2.8,0
2020-01-31,New Zealand,Wellington,19,71,0,0
2020-01-31,Norway,Oslo,1,98,3.3,26
2020-01-31,Poland,Warsaw,6,84,5.9,0
2020-01-31,Portugal,Lisbon,15,89,3.6,0
2020-01-31,Slovakia,Bratislava,9,79,1.7,0
2020-01-31,Slovenia,Ljubljana,5,87,0.1,0
2020-01-31,South Korea,Seoul,4,67,0.3,0
2020-01-31,Spain,Madrid,11,87,0,0
2020-01-31,Sweden,Stockholm,2,93,1.5,0
2020-01-31,Switzerland,Bern,8,92,1.6,0
2020-01-31,Taiwan,Taipei,13,52,0,0
2020-01-31,Turkey,Ankara,-1,70,0.2,0
2020-01-31,United Kingdom,London,11,84,0.3,0
2020-01-31,United States,Washington D.C.,4,70,0,0
