tDate,Country,City,Temp,Humidity,Rain,Snow
2023-01-01,Australia,Canberra,21.52,74.66,0.98,0
2023-01-01,Austria,Vienna,7.4,90.87,0,0
2023-01-01,Belgium,Brussels,12.95,76.66,1.56,0
2023-01-01,Canada,Ottawa,2.69,93.91,8.31,0
2023-01-01,Chile,Santiago,21.41,57.25,0,0
2023-01-01,China,Beijing,-1.98,35.7,0,0
2023-01-01,Colombia,Bogota,13.42,81.62,0.18,0
2023-01-01,Costa Rica,Sanjose,20.21,72.2,0,0
2023-01-01,Czechia,Prague,12.75,65.58,0,0
2023-01-01,Denmark,Copenhagen,9.48,89.95,3.59,0
2023-01-01,Estonia,Tallinn,1.49,86.54,0,0
2023-01-01,Finland,Helsinki,-0.38,89.29,0,0
2023-01-01,France,Paris,13.33,78,0.18,0
2023-01-01,Germany,Berlin,14.55,66.16,0,0
2023-01-01,Greece,Athens,12.92,73.54,0,0
2023-01-01,Hungary,Budapest,7.21,93.45,0,0
2023-01-01,Iceland,Reykjavik,-5.19,81.83,0,1.88
2023-01-01,Ireland,Dublin,6.29,85.16,0.75,0
2023-01-01,Israel,Jerusalem,10.21,82.25,0,0
2023-01-01,Italy,Rome,13.08,80.37,0,0
2023-01-01,Japan,Tokyo,7.83,55.12,0,0
2023-01-01,Latvia,Riga,5.22,99,0.65,0
2023-01-01,Lithuania,Vilnius,10.44,85.04,0,0
2023-01-01,Luxembourg,Luxembourg,12.05,75.16,0.78,0
2023-01-01,Mexico,Mexico City,15.16,56.08,0,0
2023-01-01,Netherlands,Amsterdam,12.29,78.41,0.26,0
2023-01-01,New Zealand,Wellington,16.61,72.16,0,0
2023-01-01,Norway,Oslo,-4.89,80.5,0,0.44
2023-01-01,Poland,Warsaw,14.67,71.58,1.05,0
2023-01-01,Portugal,Lisbon,15.67,71.04,2.4,0
2023-01-01,Slovakia,Bratislava,7.49,90.16,0,0
2023-01-01,Slovenia,Ljubljana,10.47,84.16,0,0
2023-01-01,South Korea,Seoul,-1.75,38.75,0,0
2023-01-01,Spain,Madrid,10.68,59.83,0,0
2023-01-01,Sweden,Stockholm,-1.39,93.79,0,0
2023-01-01,Switzerland,Bern,7.61,87.12,0,0
2023-01-01,Taiwan,Taipei,19.43,78.75,0.92,0
2023-01-01,Turkey,Ankara,2.65,75.7,0,0
2023-01-01,United Kingdom,London,10.63,83.45,3.22,0
2023-01-01,United States,Washington D.C.,13.18,79.16,7.23,0
