tDate,Country,City,Temp,Humidity,Rain,Snow
2023-02-01,Australia,Canberra,20.59,62.83,0,0
2023-02-01,Austria,Vienna,5.71,79.45,2.47,0
2023-02-01,Belgium,Brussels,7.14,78.58,0,0
2023-02-01,Canada,Ottawa,-15.22,78.2,0,0.11
2023-02-01,Chile,Santiago,24.85,41.58,0,0
2023-02-01,China,Beijing,-2.65,17.87,0,0
2023-02-01,Colombia,Bogota,12.02,77.45,0,0
2023-02-01,Costa Rica,Sanjose,19.81,66.91,0,0
2023-02-01,Czechia,Prague,3.99,80,3.16,2.73
2023-02-01,Denmark,Copenhagen,4.31,84.83,1.45,0
2023-02-01,Estonia,Tallinn,-0.05,86.91,0,0
2023-02-01,Finland,Helsinki,-0.35,84.54,0,0
2023-02-01,France,Paris,8.13,76.33,0,0
2023-02-01,Germany,Berlin,4.57,85.29,6.06,0
2023-02-01,Greece,Athens,8.2,54.29,0,0
2023-02-01,Hungary,Budapest,4.86,78.12,2.75,0
2023-02-01,Iceland,Reykjavik,-2.94,71.41,0,0
2023-02-01,Ireland,Dublin,8.62,78.83,0,0
2023-02-01,Israel,Jerusalem,7.76,84.87,0,0
2023-02-01,Italy,Rome,7.81,73.62,0,0
2023-02-01,Japan,Tokyo,8.72,44.12,0,0
2023-02-01,Latvia,Riga,0.71,96.7,1.02,1.02
2023-02-01,Lithuania,Vilnius,0.49,96.2,0,42.34
2023-02-01,Luxembourg,Luxembourg,5.38,85.66,0,0
2023-02-01,Mexico,Mexico City,16.65,47.45,0,0
2023-02-01,Netherlands,Amsterdam,7.72,83.16,0,0
2023-02-01,New Zealand,Wellington,20.62,83.37,17.75,0
2023-02-01,Norway,Oslo,-7.18,91.41,0,0
2023-02-01,Poland,Warsaw,3.65,86.29,0.5,0
2023-02-01,Portugal,Lisbon,9,68.41,0,0
2023-02-01,Slovakia,Bratislava,5.56,72.41,0.86,3.16
2023-02-01,Slovenia,Ljubljana,-0.16,81.25,0,0
2023-02-01,South Korea,Seoul,-0.71,50.62,0,0
2023-02-01,Spain,Madrid,6.29,60.79,0,0
2023-02-01,Sweden,Stockholm,-2.1,93,0,1.3
2023-02-01,Switzerland,Bern,2.34,66.62,0,0
2023-02-01,Taiwan,Taipei,20.03,50.79,0,0
2023-02-01,Turkey,Ankara,-0.57,79.29,0,0
2023-02-01,United Kingdom,London,7.74,76.83,0,0
2023-02-01,United States,Washington D.C.,2.28,69.25,1.52,3.26
