tDate,Country,City,Temp,Humidity,Rain,Snow
2021-10-01,Australia,Canberra,13.34,84.2,7.21,0
2021-10-01,Austria,Vienna,13.55,69.45,0,0
2021-10-01,Belgium,Brussels,13.63,78.37,5.26,0
2021-10-01,Canada,Ottawa,11.37,78.62,0,0
2021-10-01,Chile,Santiago,14.87,53.29,0,0
2021-10-01,China,Beijing,19.2,52.87,0.27,0
2021-10-01,Colombia,Bogota,13.04,79.16,2.63,0
2021-10-01,Costa Rica,Sanjose,20.53,82.45,10.81,0
2021-10-01,Czechia,Prague,11.76,67.62,0,0
2021-10-01,Denmark,Copenhagen,13.31,79.83,3.45,0
2021-10-01,Estonia,Tallinn,9.08,86.54,0,0
2021-10-01,Finland,Helsinki,9.66,88.66,0,0
2021-10-01,France,Paris,12.82,83.83,5.4,0
2021-10-01,Germany,Berlin,12.79,69,0,0
2021-10-01,Greece,Athens,19.31,55.58,6.07,0
2021-10-01,Hungary,Budapest,14.34,80.37,0,0
2021-10-01,Iceland,Reykjavik,7.16,68.62,1.52,0
2021-10-01,Ireland,Dublin,11.31,78.62,4.47,0
2021-10-01,Israel,Jerusalem,21.39,75.41,0,0
2021-10-01,Italy,Rome,22.41,61.41,0,0
2021-10-01,Japan,Tokyo,18.65,83,270.35,0
2021-10-01,Latvia,Riga,10.01,91.54,0.73,0
2021-10-01,Lithuania,Vilnius,8.73,88.12,0.25,0
2021-10-01,Luxembourg,Luxembourg,11,80.45,0.25,0
2021-10-01,Mexico,Mexico City,16.94,75.29,14.77,0
2021-10-01,Netherlands,Amsterdam,13.41,84.7,21.85,0
2021-10-01,New Zealand,Wellington,12.76,76.41,0,0
2021-10-01,Norway,Oslo,12.1,52.33,30.1,0
2021-10-01,Poland,Warsaw,11.03,88.75,0,0
2021-10-01,Portugal,Lisbon,18.96,67.7,0,0
2021-10-01,Slovakia,Bratislava,12.35,77.16,0,0
2021-10-01,Slovenia,Ljubljana,12.28,84.37,0,0
2021-10-01,South Korea,Seoul,20.77,74.29,7.22,0
2021-10-01,Spain,Madrid,19.12,54.25,0,0
2021-10-01,Sweden,Stockholm,12.56,80.29,0.58,0
2021-10-01,Switzerland,Bern,12.94,78.87,1.78,0
2021-10-01,Taiwan,Taipei,27.86,68.37,10.14,0
2021-10-01,Turkey,Ankara,12.61,54.58,0,0
2021-10-01,United Kingdom,London,14.43,83,12.85,0
2021-10-01,United States,Washington D.C.,16.85,70.54,0,0
