tDate,Country,City,Temp,Humidity,Rain,Snow
2022-11-03,Australia,Canberra,11.81,73.66,0.64,0
2022-11-03,Austria,Vienna,12.67,77.41,0,0
2022-11-03,Belgium,Brussels,12.23,82.66,0.87,0
2022-11-03,Canada,Ottawa,8.68,73.16,0,0
2022-11-03,Chile,Santiago,21.66,45.95,0,0
2022-11-03,China,Beijing,5.52,24.54,0,0
2022-11-03,Colombia,Bogota,12.5,80.75,0.86,0
2022-11-03,Costa Rica,Sanjose,20.82,74.12,0,0
2022-11-03,Czechia,Prague,8.41,87.7,0,0
2022-11-03,Denmark,Copenhagen,10.96,82.5,0,0
2022-11-03,Estonia,Tallinn,6.65,87.37,3.33,0
2022-11-03,Finland,Helsinki,6.43,83.45,1.9,0
2022-11-03,France,Paris,11.83,86.7,0.75,0
2022-11-03,Germany,Berlin,9.67,75.95,0,0
2022-11-03,Greece,Athens,20.91,58,0,0
2022-11-03,Hungary,Budapest,11.27,85.37,0,0
2022-11-03,Iceland,Reykjavik,2.52,77.33,0,0
2022-11-03,Ireland,Dublin,8.84,80.16,0,0
2022-11-03,Israel,Jerusalem,16.48,81.45,0,0
2022-11-03,Italy,Rome,17.44,75.29,0,0
2022-11-03,Japan,Tokyo,19.31,59.41,0,0
2022-11-03,Latvia,Riga,9.69,95.79,0,0
2022-11-03,Lithuania,Vilnius,9.23,95,0,0
2022-11-03,Luxembourg,Luxembourg,9.67,90.5,9.5,0
2022-11-03,Mexico,Mexico City,17.54,55.83,0,0
2022-11-03,Netherlands,Amsterdam,12.54,81.7,0.89,0
2022-11-03,New Zealand,Wellington,16.56,78.2,0,0
2022-11-03,Norway,Oslo,8.97,4.87,2.32,0
2022-11-03,Poland,Warsaw,9.47,85.29,0,0
2022-11-03,Portugal,Lisbon,17.04,85.62,0.27,0
2022-11-03,Slovakia,Bratislava,11.79,79.29,0,0
2022-11-03,Slovenia,Ljubljana,13.5,90.37,0.92,0
2022-11-03,South Korea,Seoul,8.21,47.79,0.45,0
2022-11-03,Spain,Madrid,14.13,76.62,0.32,0
2022-11-03,Sweden,Stockholm,7.67,94.16,0,0
2022-11-03,Switzerland,Bern,8.55,84.54,6.86,0
2022-11-03,Taiwan,Taipei,23.55,80.16,0,0
2022-11-03,Turkey,Ankara,11.18,58.45,0,0
2022-11-03,United Kingdom,London,10.67,92.16,8.65,0
2022-11-03,United States,Washington D.C.,15.23,74.25,16.77,0
