tDate,Country,City,Temp,Humidity,Rain,Snow
2021-01-16,Australia,Canberra,18,40,0,0
2021-01-16,Austria,Vienna,-3,69,1.4,12
2021-01-16,Belgium,Brussels,-1,82,2,0
2021-01-16,Canada,Ottawa,-1,97,62.7,469
2021-01-16,Chile,Santiago,22,40,0,0
2021-01-16,China,Beijing,-4,23,0,0
2021-01-16,Colombia,Bogota,16,81,4.4,0
2021-01-16,Costa Rica,SanJose,16,58,0,0
2021-01-16,Czechia,Prague,-6,88,0.7,5
2021-01-16,Denmark,Copenhagen,-3,80,0,0
2021-01-16,Estonia,Tallinn,-9,89,1,8
2021-01-16,Finland,Helsinki,-12,92,0,0
2021-01-16,France,Paris,0,81,10.1,0
2021-01-16,Germany,Berlin,-2,78,0,0
2021-01-16,Greece,Athens,5,80,14,0
2021-01-16,Hungary,Budapest,-2,68,0,0
2021-01-16,Iceland,Reykjavik,2,97,12.8,50
2021-01-16,Ireland,Dublin,7,83,12.2,0
2021-01-16,Israel,Jerusalem,10,64,0,0
2021-01-16,Italy,Rome,8,53,0,0
2021-01-16,Japan,Tokyo,13,58,0,0
2021-01-16,Latvia,Riga,-12,84,0,0
2021-01-16,Lithuania,Vilnius,-16,91,0.3,1
2021-01-16,Luxembourg,Luxembourg,-4,90,0.1,0
2021-01-16,Mexico,Mexico City,16,61,6.5,0
2021-01-16,Netherlands,Amsterdam,0,82,0.3,0
2021-01-16,New Zealand,Wellington,19,79,0,0
2021-01-16,Norway,Oslo,-8,81,0,0
2021-01-16,Poland,Warsaw,-6,93,6.4,54
2021-01-16,Portugal,Lisbon,11,72,0,0
2021-01-16,Slovakia,Bratislava,-4,74,0.8,7
2021-01-16,Slovenia,Ljubljana,-3,80,0,0
2021-01-16,South Korea,Seoul,-5,49,0,0
2021-01-16,Spain,Madrid,6,69,0,0
2021-01-16,Sweden,Stockholm,-5,95,0.8,6
2021-01-16,Switzerland,Bern,-4,89,0,0
2021-01-16,Taiwan,Taipei,14,73,3.3,0
2021-01-16,Turkey,Ankara,-1,79,0.2,2
2021-01-16,United Kingdom,London,5,87,4.9,0
2021-01-16,United States,Washington D.C.,5,69,9,0
