tDate,Country,City,Temp,Humidity,Rain,Snow
2023-01-29,Australia,Canberra,20.29,90.29,22.93,0
2023-01-29,Austria,Vienna,-0.63,79.2,1.4,1.02
2023-01-29,Belgium,Brussels,0.85,86.5,0,0
2023-01-29,Canada,Ottawa,-5.73,81.7,0,12.14
2023-01-29,Chile,Santiago,26.43,27.29,0,0
2023-01-29,China,Beijing,0.31,27.41,0,0
2023-01-29,Colombia,Bogota,11.04,74.62,0,0
2023-01-29,Costa Rica,Sanjose,19,64.41,0,0
2023-01-29,Czechia,Prague,-2.45,76.04,0,0
2023-01-29,Denmark,Copenhagen,4.51,88.54,0.27,0
2023-01-29,Estonia,Tallinn,1.49,88.91,0.36,0.24
2023-01-29,Finland,Helsinki,0.51,90.12,0,1.24
2023-01-29,France,Paris,1.93,80.75,0,0
2023-01-29,Germany,Berlin,1.38,83.66,0,0
2023-01-29,Greece,Athens,10.04,71.91,0,0
2023-01-29,Hungary,Budapest,-0.43,77.08,0,0
2023-01-29,Iceland,Reykjavik,0.56,90.87,0,0.66
2023-01-29,Ireland,Dublin,7.55,85.45,0,0
2023-01-29,Israel,Jerusalem,12.53,73.45,0,0
2023-01-29,Italy,Rome,6.4,69.37,0,0
2023-01-29,Japan,Tokyo,3.98,53,0,0
2023-01-29,Latvia,Riga,1.01,95.62,0,0
2023-01-29,Lithuania,Vilnius,-1.76,95.04,0,7.17
2023-01-29,Luxembourg,Luxembourg,-1.08,80.54,0,0
2023-01-29,Mexico,Mexico City,17.19,38.58,0,0
2023-01-29,Netherlands,Amsterdam,5.16,89.5,0,0
2023-01-29,New Zealand,Wellington,20.83,85.58,1.86,0
2023-01-29,Norway,Oslo,1.92,90.04,0,9.64
2023-01-29,Poland,Warsaw,-0.35,85.41,0,0
2023-01-29,Portugal,Lisbon,8.03,55.7,0,0
2023-01-29,Slovakia,Bratislava,-1.27,74.33,0,0.51
2023-01-29,Slovenia,Ljubljana,0.64,83.58,0,0
2023-01-29,South Korea,Seoul,-0.83,53.25,0.32,0.65
2023-01-29,Spain,Madrid,2.62,62.79,0,0
2023-01-29,Sweden,Stockholm,2.3,90.62,0,0
2023-01-29,Switzerland,Bern,-0.76,64.83,0,0
2023-01-29,Taiwan,Taipei,12.99,68.58,0,0
2023-01-29,Turkey,Ankara,3.38,77.2,0,0
2023-01-29,United Kingdom,London,6.34,88.16,0,0
2023-01-29,United States,Washington D.C.,8.05,63.91,3.7,0
