tDate,Country,City,Temp,Humidity,Rain,Snow
2023-07-06,Australia,Canberra,7.42,85.5,0.45,0
2023-07-06,Austria,Vienna,21.92,61.91,3.36,0
2023-07-06,Belgium,Brussels,17.29,68.87,0,0
2023-07-06,Canada,Ottawa,27.05,65.83,0,0
2023-07-06,Chile,Santiago,13.77,62.83,0,0
2023-07-06,China,Beijing,32.89,20.41,1.78,0
2023-07-06,Colombia,Bogota,13.87,81.62,0,0
2023-07-06,Costa Rica,Sanjose,21.37,80.75,5.62,0
2023-07-06,Czechia,Prague,19.99,48.37,0,0
2023-07-06,Denmark,Copenhagen,16.69,68.37,0,0
2023-07-06,Estonia,Tallinn,16.28,80.5,1.89,0
2023-07-06,Finland,Helsinki,15.56,82.95,1.61,0
2023-07-06,France,Paris,20.46,57.58,0,0
2023-07-06,Germany,Berlin,19.04,57.41,0,0
2023-07-06,Greece,Athens,30.27,47.91,0,0
2023-07-06,Hungary,Budapest,23.48,63.41,2.58,0
2023-07-06,Iceland,Reykjavik,10.81,67.29,0,0
2023-07-06,Ireland,Dublin,15.95,77.7,1.87,0
2023-07-06,Israel,Jerusalem,22.41,75.83,0,0
2023-07-06,Italy,Rome,26.8,56.08,0,0
2023-07-06,Japan,Tokyo,28.15,74.33,0,0
2023-07-06,Latvia,Riga,17.51,76.08,3.65,0
2023-07-06,Lithuania,Vilnius,19.59,73.75,1.17,0
2023-07-06,Luxembourg,Luxembourg,17.05,63.41,0,0
2023-07-06,Mexico,Mexico City,20.23,55.95,0,0
2023-07-06,Netherlands,Amsterdam,17.48,71.33,0,0
2023-07-06,New Zealand,Wellington,7.39,86.79,0,0
2023-07-06,Norway,Oslo,15.18,94.58,2.64,0
2023-07-06,Poland,Warsaw,21.72,63.54,1.44,0
2023-07-06,Portugal,Lisbon,21.26,63.7,0,0
2023-07-06,Slovakia,Bratislava,21.79,54.79,1,0
2023-07-06,Slovenia,Ljubljana,19.85,77.41,1.12,0
2023-07-06,South Korea,Seoul,27.38,68.12,4.27,0
2023-07-06,Spain,Madrid,27.17,39.45,0,0
2023-07-06,Sweden,Stockholm,16.16,80.79,4.25,0
2023-07-06,Switzerland,Bern,19.25,71.25,2.14,0
2023-07-06,Taiwan,Taipei,32.45,53.45,0,0
2023-07-06,Turkey,Ankara,27.26,39.04,0.27,0
2023-07-06,United Kingdom,London,17.34,63.37,0,0
2023-07-06,United States,Washington D.C.,27.55,75.91,8.65,0
