Date,Country,City,Temp,Humidity,Rain,Snow
2020-09-01,Australia,Canberra,9,79,0,0
2020-09-01,Austria,Vienna,14,80,34.7,0
2020-09-01,Belgium,Brussels,15,66,0,0
2020-09-01,Canada,Ottawa,19,83,3.4,0
2020-09-01,Chile,Santiago,7,78,0,0
2020-09-01,China,Beijing,33,36,1.2,0
2020-09-01,Colombia,Bogota,16,80,6,0
2020-09-01,Costa Rica,SanJose,29,41,0,0
2020-09-01,Czechia,Prague,14,82,10.4,0
2020-09-01,Denmark,Copenhagen,18,60,0,0
2020-09-01,Estonia,Tallinn,15,72,0,0
2020-09-01,Finland,Helsinki,16,68,0,0
2020-09-01,France,Paris,17,56,0,0
2020-09-01,Germany,Berlin,18,70,3.1,0
2020-09-01,Greece,Athens,34,32,0,0
2020-09-01,Hungary,Budapest,18,69,17.7,0
2020-09-01,Iceland,Reykjavik,11,86,4.3,0
2020-09-01,Ireland,Dublin,15,83,0,0
2020-09-01,Israel,Jerusalem,29,54,0,0
2020-09-01,Italy,Rome,24,55,0,0
2020-09-01,Japan,Tokyo,29,67,1.2,0
2020-09-01,Latvia,Riga,15,71,0.2,0
2020-09-01,Lithuania,Vilnius,14,81,0,0
2020-09-01,Luxembourg,Luxembourg,15,72,0.2,0
2020-09-01,Mexico,Mexico City,22,54,5.6,0
2020-09-01,Netherlands,Amsterdam,15,66,0,0
2020-09-01,New Zealand,Wellington,11,83,6.2,0
2020-09-01,Norway,Oslo,14,68,0,0
2020-09-01,Poland,Warsaw,15,82,3.6,0
2020-09-01,Portugal,Lisbon,22,59,0,0
2020-09-01,Slovakia,Bratislava,13,87,21.9,0
2020-09-01,Slovenia,Ljubljana,19,82,31,0
2020-09-01,South Korea,Seoul,30,54,0,0
2020-09-01,Spain,Madrid,23,32,0,0
2020-09-01,Sweden,Stockholm,16,73,0.1,0
2020-09-01,Switzerland,Bern,15,86,0.8,0
2020-09-01,Taiwan,Taipei,29,65,20.7,0
2020-09-01,Turkey,Ankara,31,21,0,0
2020-09-01,United Kingdom,London,18,46,0,0
2020-09-01,United States,Washington D.C.,22,85,9.7,0
