tDate,Country,City,Temp,Humidity,Rain,Snow
2021-04-29,Australia,Canberra,14,67,0,0
2021-04-29,Austria,Vienna,14,79,1.9,0
2021-04-29,Belgium,Brussels,8,84,6.4,0
2021-04-29,Canada,Ottawa,10,96,5.6,0
2021-04-29,Chile,Santiago,19,22,0,0
2021-04-29,China,Beijing,19,14,0,0
2021-04-29,Colombia,Bogota,14,92,3.9,0
2021-04-29,Costa Rica,SanJose,24,37,0,0
2021-04-29,Czechia,Prague,12,73,0.9,0
2021-04-29,Denmark,Copenhagen,8,71,0.8,0
2021-04-29,Estonia,Tallinn,4,87,2.7,0
2021-04-29,Finland,Helsinki,5,70,0.1,0
2021-04-29,France,Paris,10,65,0,0
2021-04-29,Germany,Berlin,11,78,1.6,0
2021-04-29,Greece,Athens,22,56,0,0
2021-04-29,Hungary,Budapest,15,79,2.8,0
2021-04-29,Iceland,Reykjavik,4,86,1.6,0
2021-04-29,Ireland,Dublin,7,72,1.8,0
2021-04-29,Israel,Jerusalem,28,28,0,0
2021-04-29,Italy,Rome,19,75,0.1,0
2021-04-29,Japan,Tokyo,18,77,6.8,0
2021-04-29,Latvia,Riga,9,68,0,0
2021-04-29,Lithuania,Vilnius,9,76,5.7,0
2021-04-29,Luxembourg,Luxembourg,7,86,1.2,0
2021-04-29,Mexico,Mexico City,24,42,2.6,0
2021-04-29,Netherlands,Amsterdam,9,84,32.8,0
2021-04-29,New Zealand,Wellington,13,76,0,0
2021-04-29,Norway,Oslo,6,45,0,0
2021-04-29,Poland,Warsaw,11,80,0.2,0
2021-04-29,Portugal,Lisbon,15,60,0.3,0
2021-04-29,Slovakia,Bratislava,14,80,1.2,0
2021-04-29,Slovenia,Ljubljana,12,91,2.7,0
2021-04-29,South Korea,Seoul,19,26,0,0
2021-04-29,Spain,Madrid,12,77,2.9,0
2021-04-29,Sweden,Stockholm,6,68,0.3,0
2021-04-29,Switzerland,Bern,9,97,31.8,0
2021-04-29,Taiwan,Taipei,19,93,37.9,0
2021-04-29,Turkey,Ankara,22,49,0.1,0
2021-04-29,United Kingdom,London,9,60,0.2,0
2021-04-29,United States,Washington D.C.,24,68,0,0
