Date,Country,City,Temp,Humidity,Rain,Snow
2021-02-11,Australia,Canberra,23,65,0,0
2021-02-11,Austria,Vienna,-6,71,1.1,5
2021-02-11,Belgium,Brussels,-4,88,0,0
2021-02-11,Canada,Ottawa,-14,86,0.4,3
2021-02-11,Chile,Santiago,19,55,0.2,0
2021-02-11,China,Beijing,7,36,0,0
2021-02-11,Colombia,Bogota,17,79,5.1,0
2021-02-11,Costa Rica,SanJose,12,73,0.8,0
2021-02-11,Czechia,Prague,-10,90,0.4,2
2021-02-11,Denmark,Copenhagen,-5,65,0,0
2021-02-11,Estonia,Tallinn,-10,86,0.9,6
2021-02-11,Finland,Helsinki,-13,88,0,0
2021-02-11,France,Paris,-1,57,0,0
2021-02-11,Germany,Berlin,-4,91,1.7,14
2021-02-11,Greece,Athens,14,69,0.4,0
2021-02-11,Hungary,Budapest,-4,63,1.7,0
2021-02-11,Iceland,Reykjavik,1,85,9.7,0
2021-02-11,Ireland,Dublin,2,72,1.8,2
2021-02-11,Israel,Jerusalem,17,46,0,0
2021-02-11,Italy,Rome,14,68,0.7,0
2021-02-11,Japan,Tokyo,11,36,0,0
2021-02-11,Latvia,Riga,-10,86,0.2,0
2021-02-11,Lithuania,Vilnius,-14,91,0.8,5
2021-02-11,Luxembourg,Luxembourg,-5,71,0,0
2021-02-11,Mexico,Mexico City,20,40,0.5,0
2021-02-11,Netherlands,Amsterdam,-2,87,0,0
2021-02-11,New Zealand,Wellington,16,67,0,0
2021-02-11,Norway,Oslo,-12,81,0,0
2021-02-11,Poland,Warsaw,-12,91,0.6,3
2021-02-11,Portugal,Lisbon,15,90,5,0
2021-02-11,Slovakia,Bratislava,-6,72,5,0
2021-02-11,Slovenia,Ljubljana,-1,90,11.3,40
2021-02-11,South Korea,Seoul,7,74,0,0
2021-02-11,Spain,Madrid,11,78,0.3,0
2021-02-11,Sweden,Stockholm,-9,91,0.8,7
2021-02-11,Switzerland,Bern,-7,92,4.9,42
2021-02-11,Taiwan,Taipei,17,86,41.3,0
2021-02-11,Turkey,Ankara,10,60,0,0
2021-02-11,United Kingdom,London,-1,71,0,0
2021-02-11,United States,Washington D.C.,0,91,11.5,48
