Date,Country,City,Temp,Humidity,Rain,Snow
2021-08-30,Australia,Canberra,6.31,84,0.25,0
2021-08-30,Austria,Vienna,16.31,69.83,0.76,0
2021-08-30,Belgium,Brussels,17.55,86,0.84,0
2021-08-30,Canada,Ottawa,24.38,76.83,3.08,0
2021-08-30,Chile,Santiago,11.29,82.37,0,0
2021-08-30,China,Beijing,24.23,68.54,1.27,0
2021-08-30,Colombia,Bogota,13.58,75.45,3.27,0
2021-08-30,Costa Rica,Sanjose,20.59,87.29,19.36,0
2021-08-30,Czechia,Prague,14.78,80.75,1.85,0
2021-08-30,Denmark,Copenhagen,17.19,80.58,0,0
2021-08-30,Estonia,Tallinn,15.15,82.83,0,0
2021-08-30,Finland,Helsinki,15.16,68.5,0,0
2021-08-30,France,Paris,18.13,79.87,0,0
2021-08-30,Germany,Berlin,16.01,94.66,5.19,0
2021-08-30,Greece,Athens,28.76,44.79,0,0
2021-08-30,Hungary,Budapest,17.06,72.25,1.02,0
2021-08-30,Iceland,Reykjavik,12.12,91.58,8.92,0
2021-08-30,Ireland,Dublin,14.85,84.87,0,0
2021-08-30,Israel,Jerusalem,24.99,63.2,0,0
2021-08-30,Italy,Rome,23.03,48.75,0,0
2021-08-30,Japan,Tokyo,29.71,72.54,0.14,0
2021-08-30,Latvia,Riga,16.11,82.87,0,0
2021-08-30,Lithuania,Vilnius,15.32,92.54,10.92,0
2021-08-30,Luxembourg,Luxembourg,16,85.83,3.1,0
2021-08-30,Mexico,Mexico City,16.38,83.62,23.89,0
2021-08-30,Netherlands,Amsterdam,17.49,86.08,0,0
2021-08-30,New Zealand,Wellington,8.02,72.04,0,0
2021-08-30,Norway,Oslo,17.96,24,0,0
2021-08-30,Poland,Warsaw,15.19,89.62,16.31,0
2021-08-30,Portugal,Lisbon,21.33,76.91,0,0
2021-08-30,Slovakia,Bratislava,16.53,73.75,1.72,0
2021-08-30,Slovenia,Ljubljana,14.13,84.29,0.34,0
2021-08-30,South Korea,Seoul,23.98,78.87,0,0
2021-08-30,Spain,Madrid,24.89,43.58,0,0
2021-08-30,Sweden,Stockholm,14.81,78,0,0
2021-08-30,Switzerland,Bern,15.43,76.45,0.25,0
2021-08-30,Taiwan,Taipei,30.68,65,0.19,0
2021-08-30,Turkey,Ankara,27.04,36.41,0,0
2021-08-30,United Kingdom,London,15.58,80,0,0
2021-08-30,United States,Washington D.C.,26.9,80.75,0.66,0
