tDate,Country,City,Temp,Humidity,Rain,Snow
2022-02-24,Australia,Canberra,20.88,84.29,4.15,0
2022-02-24,Austria,Vienna,7.63,58.29,0,0
2022-02-24,Belgium,Brussels,6.4,77.83,0,0
2022-02-24,Canada,Ottawa,-13.57,67.12,0,0
2022-02-24,Chile,Santiago,19.16,55.87,0,0
2022-02-24,China,Beijing,0.05,30.91,0,0
2022-02-24,Colombia,Bogota,14.12,80.2,0,0
2022-02-24,Costa Rica,Sanjose,20.1,65.08,0,0
2022-02-24,Czechia,Prague,6.17,64.45,0,0
2022-02-24,Denmark,Copenhagen,5.73,81.83,1.55,0.13
2022-02-24,Estonia,Tallinn,2.82,81.41,0,0
2022-02-24,Finland,Helsinki,1.82,82.75,1.51,0
2022-02-24,France,Paris,7.82,76.08,0,0
2022-02-24,Germany,Berlin,6.48,71.58,0.13,0
2022-02-24,Greece,Athens,10.36,62.75,0,0
2022-02-24,Hungary,Budapest,4.76,58.83,0,0
2022-02-24,Iceland,Reykjavik,-1.91,66.54,0,0
2022-02-24,Ireland,Dublin,3.49,80.7,0,0.24
2022-02-24,Israel,Jerusalem,10.73,73.87,0,0
2022-02-24,Italy,Rome,11.42,58.08,0,0
2022-02-24,Japan,Tokyo,4.86,29.79,0,0
2022-02-24,Latvia,Riga,2.48,83.04,0,0
2022-02-24,Lithuania,Vilnius,-0.48,94.16,0,0
2022-02-24,Luxembourg,Luxembourg,5.73,83.66,2.17,0
2022-02-24,Mexico,Mexico City,19.08,27.54,0,0
2022-02-24,Netherlands,Amsterdam,6.39,77.29,0,0
2022-02-24,New Zealand,Wellington,14.36,71.79,0,0
2022-02-24,Norway,Oslo,2.52,44.58,1.46,0
2022-02-24,Poland,Warsaw,5.07,70.2,0,0
2022-02-24,Portugal,Lisbon,13.33,63.62,1.14,0
2022-02-24,Slovakia,Bratislava,6.47,62.95,0,0
2022-02-24,Slovenia,Ljubljana,5.8,72.12,0,0
2022-02-24,South Korea,Seoul,-2.13,60.75,0,0
2022-02-24,Spain,Madrid,11.17,44.29,0,0
2022-02-24,Sweden,Stockholm,3.1,87.91,6.32,1.6
2022-02-24,Switzerland,Bern,6.15,68.66,0,0
2022-02-24,Taiwan,Taipei,13.52,81.58,0,0
2022-02-24,Turkey,Ankara,7.94,86.41,7.73,0
2022-02-24,United Kingdom,London,6.46,75.2,6.11,0
2022-02-24,United States,Washington D.C.,3.84,67.83,3.41,0.13
