Date,Country,City,Temp,Humidity,Rain,Snow
2020-11-30,Australia,Canberra,19,69,0,0
2020-11-30,Austria,Vienna,2,81,0.1,1
2020-11-30,Belgium,Brussels,3,75,1.5,0
2020-11-30,Canada,Ottawa,2,93,16.8,0
2020-11-30,Chile,Santiago,22,28,0,0
2020-11-30,China,Beijing,2,31,0,0
2020-11-30,Colombia,Bogota,16,84,6.9,0
2020-11-30,Costa Rica,SanJose,15,38,0,0
2020-11-30,Czechia,Prague,1,82,0.3,3
2020-11-30,Denmark,Copenhagen,3,83,0,0
2020-11-30,Estonia,Tallinn,-1,91,1.1,9
2020-11-30,Finland,Helsinki,2,93,3.3,28
2020-11-30,France,Paris,6,65,0.2,0
2020-11-30,Germany,Berlin,2,77,0,0
2020-11-30,Greece,Athens,13,82,13.8,0
2020-11-30,Hungary,Budapest,1,75,0,0
2020-11-30,Iceland,Reykjavik,-2,76,5.9,0
2020-11-30,Ireland,Dublin,8,88,0.5,0
2020-11-30,Israel,Jerusalem,16,61,0,0
2020-11-30,Italy,Rome,14,68,0.1,0
2020-11-30,Japan,Tokyo,15,53,0.1,0
2020-11-30,Latvia,Riga,-1,87,0.2,1
2020-11-30,Lithuania,Vilnius,-2,94,1.7,13
2020-11-30,Luxembourg,Luxembourg,1,80,0.3,0
2020-11-30,Mexico,Mexico City,16,64,0.5,0
2020-11-30,Netherlands,Amsterdam,3,83,2.1,0
2020-11-30,New Zealand,Wellington,14,87,23.2,0
2020-11-30,Norway,Oslo,-3,82,0,0
2020-11-30,Poland,Warsaw,0,77,0.1,1
2020-11-30,Portugal,Lisbon,15,79,0.1,0
2020-11-30,Slovakia,Bratislava,0,89,0,0
2020-11-30,Slovenia,Ljubljana,-1,82,0,0
2020-11-30,South Korea,Seoul,4,42,0,0
2020-11-30,Spain,Madrid,12,64,0,0
2020-11-30,Sweden,Stockholm,0,91,2.7,0
2020-11-30,Switzerland,Bern,1,84,0,0
2020-11-30,Taiwan,Taipei,18,75,6.6,0
2020-11-30,Turkey,Ankara,7,40,0,0
2020-11-30,United Kingdom,London,8,87,0.4,0
2020-11-30,United States,Washington D.C.,14,88,38.1,0
