Date,Country,City,Temp,Humidity,Rain,Snow
2021-03-07,Australia,Canberra,21,59,0,0
2021-03-07,Austria,Vienna,7,41,0,0
2021-03-07,Belgium,Brussels,6,68,0,0
2021-03-07,Canada,Ottawa,-13,88,0.1,1
2021-03-07,Chile,Santiago,24,47,0,0
2021-03-07,China,Beijing,7,39,0,0
2021-03-07,Colombia,Bogota,16,84,11.8,0
2021-03-07,Costa Rica,SanJose,12,65,0,0
2021-03-07,Czechia,Prague,4,56,0,0
2021-03-07,Denmark,Copenhagen,4,70,0.4,0
2021-03-07,Estonia,Tallinn,-4,63,4.7,19
2021-03-07,Finland,Helsinki,-5,62,0.8,1
2021-03-07,France,Paris,8,49,0,0
2021-03-07,Germany,Berlin,2,76,0,0
2021-03-07,Greece,Athens,11,72,1.1,0
2021-03-07,Hungary,Budapest,7,39,0,0
2021-03-07,Iceland,Reykjavik,4,78,0.3,0
2021-03-07,Ireland,Dublin,5,76,0,0
2021-03-07,Israel,Jerusalem,13,57,0,0
2021-03-07,Italy,Rome,12,75,0.1,0
2021-03-07,Japan,Tokyo,9,51,0,0
2021-03-07,Latvia,Riga,-2,66,4.1,16
2021-03-07,Lithuania,Vilnius,-1,70,3.3,14
2021-03-07,Luxembourg,Luxembourg,4,53,0,0
2021-03-07,Mexico,Mexico City,22,47,6,0
2021-03-07,Netherlands,Amsterdam,4,76,0.1,0
2021-03-07,New Zealand,Wellington,17,72,1.7,0
2021-03-07,Norway,Oslo,-2,75,0.1,1
2021-03-07,Poland,Warsaw,2,78,1.5,0
2021-03-07,Portugal,Lisbon,14,76,0,0
2021-03-07,Slovakia,Bratislava,6,49,0,0
2021-03-07,Slovenia,Ljubljana,4,71,0,0
2021-03-07,South Korea,Seoul,8,49,0,0
2021-03-07,Spain,Madrid,12,61,0.1,0
2021-03-07,Sweden,Stockholm,-1,50,0.1,1
2021-03-07,Switzerland,Bern,7,80,2.5,0
2021-03-07,Taiwan,Taipei,18,86,10.6,0
2021-03-07,Turkey,Ankara,5,70,0.5,2
2021-03-07,United Kingdom,London,8,58,0,0
2021-03-07,United States,Washington D.C.,4,40,0,0
