Date,Country,City,Temp,Humidity,Rain,Snow
2022-07-17,Australia,Canberra,7.89,77.95,2.1,0
2022-07-17,Austria,Vienna,21.64,47.58,0,0
2022-07-17,Belgium,Brussels,19.81,58.54,0,0
2022-07-17,Canada,Ottawa,24.43,59.25,0,0
2022-07-17,Chile,Santiago,8.72,56.79,0,0
2022-07-17,China,Beijing,30.77,38.41,0.72,0
2022-07-17,Colombia,Bogota,13.21,79.12,0.36,0
2022-07-17,Costa Rica,Sanjose,20.93,79.58,0,0
2022-07-17,Czechia,Prague,18.23,51.12,0,0
2022-07-17,Denmark,Copenhagen,17.35,67.29,0,0
2022-07-17,Estonia,Tallinn,14.45,74.95,2.55,0
2022-07-17,Finland,Helsinki,14.45,80.16,0.18,0
2022-07-17,France,Paris,25.13,40.12,0,0
2022-07-17,Germany,Berlin,18.23,56.54,0,0
2022-07-17,Greece,Athens,31.39,35.91,0,0
2022-07-17,Hungary,Budapest,22.57,35.04,0,0
2022-07-17,Iceland,Reykjavik,10.44,82.25,0,0
2022-07-17,Ireland,Dublin,22.65,63.41,0,0
2022-07-17,Israel,Jerusalem,23.57,67.41,0,0
2022-07-17,Italy,Rome,29.56,45.79,0,0
2022-07-17,Japan,Tokyo,26.93,80.83,0.99,0
2022-07-17,Latvia,Riga,15.24,76.83,0,0
2022-07-17,Lithuania,Vilnius,15.56,77.25,0.15,0
2022-07-17,Luxembourg,Luxembourg,20.79,46.75,0,0
2022-07-17,Mexico,Mexico City,18.51,60.58,0.21,0
2022-07-17,Netherlands,Amsterdam,19.09,65.16,0,0
2022-07-17,New Zealand,Wellington,11.96,78.5,0,0
2022-07-17,Norway,Oslo,17.06,39.08,0.15,0
2022-07-17,Poland,Warsaw,17.19,70.33,0,0
2022-07-17,Portugal,Lisbon,23.08,65.66,0,0
2022-07-17,Slovakia,Bratislava,20.33,45.12,0,0
2022-07-17,Slovenia,Ljubljana,22.55,60.75,1.15,0
2022-07-17,South Korea,Seoul,25.54,75.37,0,0
2022-07-17,Spain,Madrid,32.77,22.2,0,0
2022-07-17,Sweden,Stockholm,16.6,57.33,0,0
2022-07-17,Switzerland,Bern,21.17,48.83,0,0
2022-07-17,Taiwan,Taipei,31.84,60.12,0,0
2022-07-17,Turkey,Ankara,22.68,52.41,0,0
2022-07-17,United Kingdom,London,23.84,47.66,0,0
2022-07-17,United States,Washington D.C.,25.33,84.16,0,0
