Date,Country,City,Temp,Humidity,Rain,Snow
2020-08-26,Australia,Canberra,7,82,0,0
2020-08-26,Austria,Vienna,25,48,0,0
2020-08-26,Belgium,Brussels,17,68,0.4,0
2020-08-26,Canada,Ottawa,14,66,0,0
2020-08-26,Chile,Santiago,7,68,28.7,0
2020-08-26,China,Beijing,31,58,0.1,0
2020-08-26,Colombia,Bogota,16,83,6.4,0
2020-08-26,Costa Rica,SanJose,28,58,0,0
2020-08-26,Czechia,Prague,21,53,0,0
2020-08-26,Denmark,Copenhagen,17,81,4.5,0
2020-08-26,Estonia,Tallinn,15,76,2.7,0
2020-08-26,Finland,Helsinki,16,67,0.5,0
2020-08-26,France,Paris,21,55,0,0
2020-08-26,Germany,Berlin,18,59,1.1,0
2020-08-26,Greece,Athens,31,45,1.6,0
2020-08-26,Hungary,Budapest,26,39,0,0
2020-08-26,Iceland,Reykjavik,10,72,0,0
2020-08-26,Ireland,Dublin,15,83,1.2,0
2020-08-26,Israel,Jerusalem,27,60,0,0
2020-08-26,Italy,Rome,29,55,0,0
2020-08-26,Japan,Tokyo,32,62,0.1,0
2020-08-26,Latvia,Riga,14,86,2.5,0
2020-08-26,Lithuania,Vilnius,15,89,16.2,0
2020-08-26,Luxembourg,Luxembourg,17,71,0.3,0
2020-08-26,Mexico,Mexico City,21,69,34.3,0
2020-08-26,Netherlands,Amsterdam,17,72,3,0
2020-08-26,New Zealand,Wellington,8,68,5.7,0
2020-08-26,Norway,Oslo,13,71,0,0
2020-08-26,Poland,Warsaw,23,54,0,0
2020-08-26,Portugal,Lisbon,25,72,0,0
2020-08-26,Slovakia,Bratislava,24,54,0,0
2020-08-26,Slovenia,Ljubljana,22,73,0,0
2020-08-26,South Korea,Seoul,33,54,0.1,0
2020-08-26,Spain,Madrid,33,20,0,0
2020-08-26,Sweden,Stockholm,15,65,0.2,0
2020-08-26,Switzerland,Bern,21,62,0,0
2020-08-26,Taiwan,Taipei,34,51,3.6,0
2020-08-26,Turkey,Ankara,29,36,0,0
2020-08-26,United Kingdom,London,19,61,1.3,0
2020-08-26,United States,Washington D.C.,28,52,0.5,0
