Date,Country,City,Temp,Humidity,Rain,Snow
2021-01-04,Australia,Canberra,19,79,4.7,0
2021-01-04,Austria,Vienna,4,91,2.4,0
2021-01-04,Belgium,Brussels,2,94,1.4,11
2021-01-04,Canada,Ottawa,-3,97,0.4,3
2021-01-04,Chile,Santiago,23,35,0,0
2021-01-04,China,Beijing,-5,23,0,0
2021-01-04,Colombia,Bogota,16,83,5.6,0
2021-01-04,Costa Rica,SanJose,12,80,7,0
2021-01-04,Czechia,Prague,3,94,1.5,0
2021-01-04,Denmark,Copenhagen,1,77,0,0
2021-01-04,Estonia,Tallinn,-1,91,0.9,8
2021-01-04,Finland,Helsinki,-2,93,0.5,4
2021-01-04,France,Paris,2,93,1,7
2021-01-04,Germany,Berlin,2,96,6.3,4
2021-01-04,Greece,Athens,14,82,8.8,0
2021-01-04,Hungary,Budapest,5,92,0.5,0
2021-01-04,Iceland,Reykjavik,3,75,1.8,5
2021-01-04,Ireland,Dublin,5,74,5.7,0
2021-01-04,Israel,Jerusalem,16,65,0,0
2021-01-04,Italy,Rome,8,75,20.9,0
2021-01-04,Japan,Tokyo,10,39,0,0
2021-01-04,Latvia,Riga,-2,90,0.2,2
2021-01-04,Lithuania,Vilnius,1,97,0.9,0
2021-01-04,Luxembourg,Luxembourg,1,96,2.9,25
2021-01-04,Mexico,Mexico City,21,35,0,0
2021-01-04,Netherlands,Amsterdam,3,85,0.5,3
2021-01-04,New Zealand,Wellington,17,81,0,0
2021-01-04,Norway,Oslo,-7,78,0,0
2021-01-04,Poland,Warsaw,2,94,0.3,0
2021-01-04,Portugal,Lisbon,10,68,0.2,0
2021-01-04,Slovakia,Bratislava,5,94,0.9,0
2021-01-04,Slovenia,Ljubljana,2,96,4.9,13
2021-01-04,South Korea,Seoul,-3,27,0,0
2021-01-04,Spain,Madrid,3,64,0,0
2021-01-04,Sweden,Stockholm,0,79,0.3,3
2021-01-04,Switzerland,Bern,-1,88,0,0
2021-01-04,Taiwan,Taipei,17,87,5,0
2021-01-04,Turkey,Ankara,6,70,0,0
2021-01-04,United Kingdom,London,4,80,1.3,2
2021-01-04,United States,Washington D.C.,5,78,0,0
