Date,Country,City,Temp,Humidity,Rain,Snow
2020-02-05,Australia,Canberra,23,58,0,0
2020-02-05,Austria,Vienna,3,61,0.3,0
2020-02-05,Belgium,Brussels,6,80,0,0
2020-02-05,Canada,Ottawa,-13,85,0,0
2020-02-05,Chile,Santiago,17,40,0,0
2020-02-05,China,Beijing,-4,42,0.1,1
2020-02-05,Colombia,Bogota,19,63,1.3,0
2020-02-05,Costa Rica,SanJose,11,45,0,0
2020-02-05,Czechia,Prague,1,74,2.3,6
2020-02-05,Denmark,Copenhagen,3,71,0.1,0
2020-02-05,Estonia,Tallinn,-1,66,0.9,5
2020-02-05,Finland,Helsinki,-1,70,0,0
2020-02-05,France,Paris,8,71,0.1,0
2020-02-05,Germany,Berlin,3,70,2.5,7
2020-02-05,Greece,Athens,10,67,1.2,0
2020-02-05,Hungary,Budapest,4,49,0.1,0
2020-02-05,Iceland,Reykjavik,6,96,27.6,0
2020-02-05,Ireland,Dublin,6,76,0,0
2020-02-05,Israel,Jerusalem,14,73,0,0
2020-02-05,Italy,Rome,9,27,0,0
2020-02-05,Japan,Tokyo,13,49,1.4,0
2020-02-05,Latvia,Riga,0,59,0.3,1
2020-02-05,Lithuania,Vilnius,-3,63,0,0
2020-02-05,Luxembourg,Luxembourg,4,78,1.6,3
2020-02-05,Mexico,Mexico City,17,54,0.1,0
2020-02-05,Netherlands,Amsterdam,6,81,0,0
2020-02-05,New Zealand,Wellington,16,73,4,0
2020-02-05,Norway,Oslo,-3,68,0,0
2020-02-05,Poland,Warsaw,1,64,0.1,0
2020-02-05,Portugal,Lisbon,15,70,0,0
2020-02-05,Slovakia,Bratislava,3,64,0.2,0
2020-02-05,Slovenia,Ljubljana,2,59,0,0
2020-02-05,South Korea,Seoul,-6,39,0,0
2020-02-05,Spain,Madrid,14,55,0,0
2020-02-05,Sweden,Stockholm,1,61,0,0
2020-02-05,Switzerland,Bern,2,89,8,67
2020-02-05,Taiwan,Taipei,14,80,3.8,0
2020-02-05,Turkey,Ankara,9,74,0.8,0
2020-02-05,United Kingdom,London,7,72,0,0
2020-02-05,United States,Washington D.C.,6,86,19.6,0
