Date,Country,City,Temp,Humidity,Rain,Snow
2021-01-19,Australia,Canberra,21,61,0,0
2021-01-19,Austria,Vienna,0,87,0.6,0
2021-01-19,Belgium,Brussels,7,88,13.9,0
2021-01-19,Canada,Ottawa,-11,89,1.2,10
2021-01-19,Chile,Santiago,26,35,0,0
2021-01-19,China,Beijing,-7,70,1.6,13
2021-01-19,Colombia,Bogota,17,72,3,0
2021-01-19,Costa Rica,SanJose,14,26,0,0
2021-01-19,Czechia,Prague,0,89,4.6,31
2021-01-19,Denmark,Copenhagen,2,96,3.8,3
2021-01-19,Estonia,Tallinn,-7,93,0,0
2021-01-19,Finland,Helsinki,-2,88,1.7,14
2021-01-19,France,Paris,6,82,2.2,0
2021-01-19,Germany,Berlin,2,96,8.5,3
2021-01-19,Greece,Athens,5,69,0,0
2021-01-19,Hungary,Budapest,0,80,0,0
2021-01-19,Iceland,Reykjavik,-2,80,0,0
2021-01-19,Ireland,Dublin,10,90,28.3,0
2021-01-19,Israel,Jerusalem,9,67,1.7,0
2021-01-19,Italy,Rome,8,72,0.5,0
2021-01-19,Japan,Tokyo,5,36,0,0
2021-01-19,Latvia,Riga,-11,84,0.8,6
2021-01-19,Lithuania,Vilnius,-15,83,0,0
2021-01-19,Luxembourg,Luxembourg,1,94,4.5,10
2021-01-19,Mexico,Mexico City,19,53,0.6,0
2021-01-19,Netherlands,Amsterdam,9,85,19.7,0
2021-01-19,New Zealand,Wellington,18,77,3.3,0
2021-01-19,Norway,Oslo,-6,96,5.8,38
2021-01-19,Poland,Warsaw,-2,96,4.9,38
2021-01-19,Portugal,Lisbon,11,79,0.2,0
2021-01-19,Slovakia,Bratislava,0,87,3.5,26
2021-01-19,Slovenia,Ljubljana,-2,84,0,0
2021-01-19,South Korea,Seoul,-6,20,0,0
2021-01-19,Spain,Madrid,5,85,0,0
2021-01-19,Sweden,Stockholm,-1,94,2.2,16
2021-01-19,Switzerland,Bern,0,81,0,0
2021-01-19,Taiwan,Taipei,13,71,0.3,0
2021-01-19,Turkey,Ankara,-5,65,0,0
2021-01-19,United Kingdom,London,11,84,11.8,0
2021-01-19,United States,Washington D.C.,4,60,0,0
