Date,Country,City,Temp,Humidity,Rain,Snow
2020-12-28,Australia,Canberra,25,57,1.9,0
2020-12-28,Austria,Vienna,4,74,7.8,0
2020-12-28,Belgium,Brussels,3,87,2.1,5
2020-12-28,Canada,Ottawa,2,88,7.6,37
2020-12-28,Chile,Santiago,21,49,0,0
2020-12-28,China,Beijing,0,56,0,0
2020-12-28,Colombia,Bogota,15,77,0.4,0
2020-12-28,Costa Rica,SanJose,10,78,4.9,0
2020-12-28,Czechia,Prague,1,80,0.1,0
2020-12-28,Denmark,Copenhagen,4,81,2.3,0
2020-12-28,Estonia,Tallinn,-1,81,0,0
2020-12-28,Finland,Helsinki,-1,83,0.4,1
2020-12-28,France,Paris,5,79,6.4,0
2020-12-28,Germany,Berlin,3,75,0,0
2020-12-28,Greece,Athens,13,65,2,0
2020-12-28,Hungary,Budapest,5,78,5.9,0
2020-12-28,Iceland,Reykjavik,-2,73,0.1,0
2020-12-28,Ireland,Dublin,5,83,5.5,1
2020-12-28,Israel,Jerusalem,11,63,0,0
2020-12-28,Italy,Rome,11,69,11.5,0
2020-12-28,Japan,Tokyo,10,51,0,0
2020-12-28,Latvia,Riga,0,78,0.2,0
2020-12-28,Lithuania,Vilnius,1,81,1.6,0
2020-12-28,Luxembourg,Luxembourg,1,95,19.4,161
2020-12-28,Mexico,Mexico City,20,32,0,0
2020-12-28,Netherlands,Amsterdam,3,89,0.2,0
2020-12-28,New Zealand,Wellington,12,68,2.1,0
2020-12-28,Norway,Oslo,-1,98,31,264
2020-12-28,Poland,Warsaw,5,76,0,0
2020-12-28,Portugal,Lisbon,12,68,2.1,0
2020-12-28,Slovakia,Bratislava,4,82,5.9,2
2020-12-28,Slovenia,Ljubljana,0,92,38.4,25
2020-12-28,South Korea,Seoul,7,67,0,0
2020-12-28,Spain,Madrid,6,66,1.1,0
2020-12-28,Sweden,Stockholm,3,84,8.9,0
2020-12-28,Switzerland,Bern,-1,81,4.7,23
2020-12-28,Taiwan,Taipei,20,78,0.2,0
2020-12-28,Turkey,Ankara,7,61,0.8,0
2020-12-28,United Kingdom,London,4,75,5.6,0
2020-12-28,United States,Washington D.C.,6,72,0,0
