Date,Country,City,Temp,Humidity,Rain,Snow
2021-10-11,Australia,Canberra,10.35,67.16,0,0
2021-10-11,Austria,Vienna,11.02,64,0,0
2021-10-11,Belgium,Brussels,11.41,88.12,0.12,0
2021-10-11,Canada,Ottawa,17.6,81.58,0,0
2021-10-11,Chile,Santiago,18.46,47.75,0,0
2021-10-11,China,Beijing,12.39,46.5,0,0
2021-10-11,Colombia,Bogota,13.17,86.75,6.33,0
2021-10-11,Costa Rica,Sanjose,21.15,83.79,7.82,0
2021-10-11,Czechia,Prague,7.99,76.83,0.75,0
2021-10-11,Denmark,Copenhagen,10.52,81.2,1.83,0
2021-10-11,Estonia,Tallinn,9.35,77.87,0.38,0
2021-10-11,Finland,Helsinki,10.04,81.08,2.24,0
2021-10-11,France,Paris,12.67,80.45,0,0
2021-10-11,Germany,Berlin,9.93,78.83,0.1,0
2021-10-11,Greece,Athens,21.35,81.29,6.46,0
2021-10-11,Hungary,Budapest,10.96,73.2,0,0
2021-10-11,Iceland,Reykjavik,4.28,80.66,0,0
2021-10-11,Ireland,Dublin,10.49,86.7,0,0
2021-10-11,Israel,Jerusalem,22.66,46.41,0,0
2021-10-11,Italy,Rome,13.37,67.04,3.38,0
2021-10-11,Japan,Tokyo,24.72,74.79,0,0
2021-10-11,Latvia,Riga,5.87,70.45,0,0
2021-10-11,Lithuania,Vilnius,4.26,75.79,0.75,0.25
2021-10-11,Luxembourg,Luxembourg,8.97,86.25,0,0
2021-10-11,Mexico,Mexico City,20.14,52.75,0.42,0
2021-10-11,Netherlands,Amsterdam,12.55,83.25,3.75,0
2021-10-11,New Zealand,Wellington,13.5,75.95,13.1,0
2021-10-11,Norway,Oslo,7.99,23.25,0,0
2021-10-11,Poland,Warsaw,8.76,65.95,0,0
2021-10-11,Portugal,Lisbon,23.19,48.75,0,0
2021-10-11,Slovakia,Bratislava,11.14,61.5,0,0
2021-10-11,Slovenia,Ljubljana,8.54,85.54,0.13,0
2021-10-11,South Korea,Seoul,16.44,72.87,0,0
2021-10-11,Spain,Madrid,17.06,62.45,0,0
2021-10-11,Sweden,Stockholm,8.54,86.58,1.91,0
2021-10-11,Switzerland,Bern,7.47,76.29,0,0
2021-10-11,Taiwan,Taipei,26.85,70,91.41,0
2021-10-11,Turkey,Ankara,17.05,52.04,0,0
2021-10-11,United Kingdom,London,11.19,82.29,0,0
2021-10-11,United States,Washington D.C.,18.86,88.25,1.09,0
