tDate,Country,City,Temp,Humidity,Rain,Snow
2020-06-22,Australia,Canberra,5,86,0.2,0
2020-06-22,Austria,Vienna,19,65,0.1,0
2020-06-22,Belgium,Brussels,19,69,0,0
2020-06-22,Canada,Ottawa,25,78,0.2,0
2020-06-22,Chile,Santiago,9,67,10,0
2020-06-22,China,Beijing,34,31,0,0
2020-06-22,Colombia,Bogota,14,90,4.5,0
2020-06-22,Costa Rica,SanJose,29,53,0,0
2020-06-22,Czechia,Prague,20,71,1.3,0
2020-06-22,Denmark,Copenhagen,18,75,1.7,0
2020-06-22,Estonia,Tallinn,19,65,0,0
2020-06-22,Finland,Helsinki,18,63,0,0
2020-06-22,France,Paris,23,55,0.1,0
2020-06-22,Germany,Berlin,22,57,0,0
2020-06-22,Greece,Athens,25,56,16.8,0
2020-06-22,Hungary,Budapest,20,72,1.2,0
2020-06-22,Iceland,Reykjavik,10,78,3.1,0
2020-06-22,Ireland,Dublin,15,84,0.8,0
2020-06-22,Israel,Jerusalem,26,38,0,0
2020-06-22,Italy,Rome,27,43,0.8,0
2020-06-22,Japan,Tokyo,20,78,50.6,0
2020-06-22,Latvia,Riga,22,66,0,0
2020-06-22,Lithuania,Vilnius,21,86,0.2,0
2020-06-22,Luxembourg,Luxembourg,19,72,0,0
2020-06-22,Mexico,Mexico City,23,55,28.3,0
2020-06-22,Netherlands,Amsterdam,19,64,0,0
2020-06-22,New Zealand,Wellington,11,89,0,0
2020-06-22,Norway,Oslo,16,90,23.8,0
2020-06-22,Poland,Warsaw,23,75,7.2,0
2020-06-22,Portugal,Lisbon,25,67,0,0
2020-06-22,Slovakia,Bratislava,18,73,0,0
2020-06-22,Slovenia,Ljubljana,23,65,0,0
2020-06-22,South Korea,Seoul,32,42,0,0
2020-06-22,Spain,Madrid,29,31,0,0
2020-06-22,Sweden,Stockholm,19,66,0,0
2020-06-22,Switzerland,Bern,20,79,0.4,0
2020-06-22,Taiwan,Taipei,32,58,2.1,0
2020-06-22,Turkey,Ankara,24,58,0.2,0
2020-06-22,United Kingdom,London,19,57,0,0
2020-06-22,United States,Washington D.C.,29,66,0.4,0
