Date,Country,City,Temp,Humidity,Rain,Snow
2021-03-19,Australia,Canberra,17,75,0.4,0
2021-03-19,Austria,Vienna,5,56,1,0
2021-03-19,Belgium,Brussels,4,69,0,0
2021-03-19,Canada,Ottawa,-4,46,0,0
2021-03-19,Chile,Santiago,14,63,4,0
2021-03-19,China,Beijing,12,36,1.6,0
2021-03-19,Colombia,Bogota,16,86,15,0
2021-03-19,Costa Rica,SanJose,12,74,0.5,0
2021-03-19,Czechia,Prague,1,79,6.2,52
2021-03-19,Denmark,Copenhagen,1,59,0,0
2021-03-19,Estonia,Tallinn,-5,75,1.7,14
2021-03-19,Finland,Helsinki,-5,72,0.2,0
2021-03-19,France,Paris,6,64,0,0
2021-03-19,Germany,Berlin,2,68,1.2,5
2021-03-19,Greece,Athens,13,66,0.8,0
2021-03-19,Hungary,Budapest,5,57,0.8,2
2021-03-19,Iceland,Reykjavik,7,96,20.6,0
2021-03-19,Ireland,Dublin,9,88,0,0
2021-03-19,Israel,Jerusalem,13,67,0,0
2021-03-19,Italy,Rome,11,50,0.3,0
2021-03-19,Japan,Tokyo,15,51,1.6,0
2021-03-19,Latvia,Riga,-3,66,0.8,5
2021-03-19,Lithuania,Vilnius,-2,81,1.5,12
2021-03-19,Luxembourg,Luxembourg,2,71,0.1,0
2021-03-19,Mexico,Mexico City,21,43,3.3,0
2021-03-19,Netherlands,Amsterdam,5,71,0,0
2021-03-19,New Zealand,Wellington,14,69,0,0
2021-03-19,Norway,Oslo,-2,91,0.1,0
2021-03-19,Poland,Warsaw,1,66,0.9,7
2021-03-19,Portugal,Lisbon,13,55,0,0
2021-03-19,Slovakia,Bratislava,5,57,0.4,0
2021-03-19,Slovenia,Ljubljana,2,78,0.9,8
2021-03-19,South Korea,Seoul,14,48,0,0
2021-03-19,Spain,Madrid,8,51,0.2,0
2021-03-19,Sweden,Stockholm,-1,56,0,0
2021-03-19,Switzerland,Bern,1,86,0.9,3
2021-03-19,Taiwan,Taipei,25,71,0.4,0
2021-03-19,Turkey,Ankara,5,70,1.7,0
2021-03-19,United Kingdom,London,8,65,3.9,0
2021-03-19,United States,Washington D.C.,6,68,7.2,8
