Date,Country,City,Temp,Humidity,Rain,Snow
2020-07-30,Australia,Canberra,9,82,0,0
2020-07-30,Austria,Vienna,25,50,0,0
2020-07-30,Belgium,Brussels,22,61,0,0
2020-07-30,Canada,Ottawa,20,82,8.5,0
2020-07-30,Chile,Santiago,11,38,0,0
2020-07-30,China,Beijing,31,61,11.9,0
2020-07-30,Colombia,Bogota,15,85,3.2,0
2020-07-30,Costa Rica,SanJose,28,46,0,0
2020-07-30,Czechia,Prague,22,55,0,0
2020-07-30,Denmark,Copenhagen,17,73,3,0
2020-07-30,Estonia,Tallinn,16,88,13.4,0
2020-07-30,Finland,Helsinki,18,79,3.8,0
2020-07-30,France,Paris,25,46,0,0
2020-07-30,Germany,Berlin,18,57,0,0
2020-07-30,Greece,Athens,32,35,0,0
2020-07-30,Hungary,Budapest,28,44,0,0
2020-07-30,Iceland,Reykjavik,12,83,1.3,0
2020-07-30,Ireland,Dublin,17,82,2.7,0
2020-07-30,Israel,Jerusalem,32,29,0,0
2020-07-30,Italy,Rome,33,44,0,0
2020-07-30,Japan,Tokyo,25,75,3.7,0
2020-07-30,Latvia,Riga,17,81,12.5,0
2020-07-30,Lithuania,Vilnius,16,81,3.9,0
2020-07-30,Luxembourg,Luxembourg,21,61,0,0
2020-07-30,Mexico,Mexico City,20,66,21.5,0
2020-07-30,Netherlands,Amsterdam,21,62,0,0
2020-07-30,New Zealand,Wellington,11,84,0,0
2020-07-30,Norway,Oslo,18,71,0.4,0
2020-07-30,Poland,Warsaw,20,52,0,0
2020-07-30,Portugal,Lisbon,25,63,0,0
2020-07-30,Slovakia,Bratislava,25,56,0,0
2020-07-30,Slovenia,Ljubljana,25,76,0.1,0
2020-07-30,South Korea,Seoul,27,74,9.8,0
2020-07-30,Spain,Madrid,33,32,0.5,0
2020-07-30,Sweden,Stockholm,18,75,1,0
2020-07-30,Switzerland,Bern,25,73,0.4,0
2020-07-30,Taiwan,Taipei,32,62,0.1,0
2020-07-30,Turkey,Ankara,30,40,0,0
2020-07-30,United Kingdom,London,24,49,0,0
2020-07-30,United States,Washington D.C.,31,61,2.4,0
