Date,Country,City,Temp,Humidity,Rain,Snow
2020-10-18,Australia,Canberra,16,79,2.1,0
2020-10-18,Austria,Vienna,9,69,0.3,0
2020-10-18,Belgium,Brussels,10,76,0.1,0
2020-10-18,Canada,Ottawa,10,68,0,0
2020-10-18,Chile,Santiago,16,55,0,0
2020-10-18,China,Beijing,21,18,0,0
2020-10-18,Colombia,Bogota,16,82,6.1,0
2020-10-18,Costa Rica,SanJose,26,38,0,0
2020-10-18,Czechia,Prague,8,74,0.2,0
2020-10-18,Denmark,Copenhagen,9,58,0.3,0
2020-10-18,Estonia,Tallinn,5,83,13.5,0
2020-10-18,Finland,Helsinki,5,85,16,47
2020-10-18,France,Paris,13,57,0,0
2020-10-18,Germany,Berlin,9,79,2,0
2020-10-18,Greece,Athens,22,52,0,0
2020-10-18,Hungary,Budapest,10,66,0,0
2020-10-18,Iceland,Reykjavik,6,83,1.4,0
2020-10-18,Ireland,Dublin,11,79,0.3,0
2020-10-18,Israel,Jerusalem,24,48,0,0
2020-10-18,Italy,Rome,17,66,2.3,0
2020-10-18,Japan,Tokyo,19,61,5.1,0
2020-10-18,Latvia,Riga,6,77,6.5,0
2020-10-18,Lithuania,Vilnius,5,83,3.1,0
2020-10-18,Luxembourg,Luxembourg,8,74,0.2,0
2020-10-18,Mexico,Mexico City,20,60,0.5,0
2020-10-18,Netherlands,Amsterdam,10,82,0.3,0
2020-10-18,New Zealand,Wellington,12,85,0.2,0
2020-10-18,Norway,Oslo,4,55,0,0
2020-10-18,Poland,Warsaw,8,74,1.7,0
2020-10-18,Portugal,Lisbon,18,71,0,0
2020-10-18,Slovakia,Bratislava,9,75,0.3,0
2020-10-18,Slovenia,Ljubljana,9,88,0,0
2020-10-18,South Korea,Seoul,19,46,0,0
2020-10-18,Spain,Madrid,16,36,0,0
2020-10-18,Sweden,Stockholm,4,66,1.9,0
2020-10-18,Switzerland,Bern,7,80,0,0
2020-10-18,Taiwan,Taipei,24,81,4,0
2020-10-18,Turkey,Ankara,20,44,3.2,0
2020-10-18,United Kingdom,London,12,61,0.1,0
2020-10-18,United States,Washington D.C.,16,55,0,0
