tDate,Country,City,Temp,Humidity,Rain,Snow
2021-06-16,Australia,Canberra,7.47,90.62,47.96,0
2021-06-16,Austria,Vienna,23.22,51.37,0,0
2021-06-16,Belgium,Brussels,23.48,61,0,0
2021-06-16,Canada,Ottawa,14.92,47.37,0,0
2021-06-16,Chile,Santiago,12.6,71.58,2.52,0
2021-06-16,China,Beijing,21.9,81.12,4.69,0
2021-06-16,Colombia,Bogota,13.39,74.12,1.21,0
2021-06-16,Costa Rica,Sanjose,20.95,91.91,23.63,0
2021-06-16,Czechia,Prague,22.51,60.95,0,0
2021-06-16,Denmark,Copenhagen,16.61,65.95,0,0
2021-06-16,Estonia,Tallinn,15.99,61.08,0,0
2021-06-16,Finland,Helsinki,15.82,55.29,0,0
2021-06-16,France,Paris,25.77,53.7,0,0
2021-06-16,Germany,Berlin,21.46,46.08,0,0
2021-06-16,Greece,Athens,23.16,48.04,0,0
2021-06-16,Hungary,Budapest,23.92,48.58,0,0
2021-06-16,Iceland,Reykjavik,6.13,55.41,0,0
2021-06-16,Ireland,Dublin,14.75,74.95,1.17,0
2021-06-16,Israel,Jerusalem,21.55,62.37,0,0
2021-06-16,Italy,Rome,22.89,71.54,0,0
2021-06-16,Japan,Tokyo,22.34,75.75,6.96,0
2021-06-16,Latvia,Riga,16.36,60.5,0,0
2021-06-16,Lithuania,Vilnius,16.17,60.45,0,0
2021-06-16,Luxembourg,Luxembourg,22.64,60.87,0,0
2021-06-16,Mexico,Mexico City,17.64,57.41,0.5,0
2021-06-16,Netherlands,Amsterdam,21.93,62.62,0,0
2021-06-16,New Zealand,Wellington,12.65,85,2.28,0
2021-06-16,Norway,Oslo,14.19,62.83,0,0
2021-06-16,Poland,Warsaw,19.74,59.41,0.3,0
2021-06-16,Portugal,Lisbon,19.35,74.95,0,0
2021-06-16,Slovakia,Bratislava,22.8,51.7,0,0
2021-06-16,Slovenia,Ljubljana,21.48,65.37,0,0
2021-06-16,South Korea,Seoul,23.31,56.12,0,0
2021-06-16,Spain,Madrid,24.02,48.25,2.52,0
2021-06-16,Sweden,Stockholm,16.23,57.95,0,0
2021-06-16,Switzerland,Bern,22.49,61.79,0,0
2021-06-16,Taiwan,Taipei,31.51,60.16,0,0
2021-06-16,Turkey,Ankara,17.09,51.54,0,0
2021-06-16,United Kingdom,London,21.72,62.12,9.65,0
2021-06-16,United States,Washington D.C.,21.17,50.54,0.5,0
