tDate,Country,City,Temp,Humidity,Rain,Snow
2022-11-30,Australia,Canberra,16.84,69.54,0,0
2022-11-30,Austria,Vienna,3.61,85.79,0.18,0
2022-11-30,Belgium,Brussels,5.18,94.66,0,0
2022-11-30,Canada,Ottawa,1.33,86.37,28.7,0
2022-11-30,Chile,Santiago,19.75,63.08,0,0
2022-11-30,China,Beijing,-7.27,12.41,0,0
2022-11-30,Colombia,Bogota,12.79,84.58,0.88,0
2022-11-30,Costa Rica,Sanjose,19.77,80,0,0
2022-11-30,Czechia,Prague,2.33,86.45,0,0.21
2022-11-30,Denmark,Copenhagen,4.18,87.66,0.13,0
2022-11-30,Estonia,Tallinn,-2.25,91.79,0,0
2022-11-30,Finland,Helsinki,0.64,85.83,0,0.38
2022-11-30,France,Paris,6.31,90.87,0,0
2022-11-30,Germany,Berlin,3.33,88.7,0,0
2022-11-30,Greece,Athens,13.41,88.2,1.82,0
2022-11-30,Hungary,Budapest,5.22,75.29,0,0
2022-11-30,Iceland,Reykjavik,8.77,82.41,8.63,0
2022-11-30,Ireland,Dublin,9.35,87.75,0,0
2022-11-30,Israel,Jerusalem,13.89,85.12,0,0
2022-11-30,Italy,Rome,10.43,67.5,0,0
2022-11-30,Japan,Tokyo,15.53,62.41,0,0
2022-11-30,Latvia,Riga,-0.73,91.08,0,0
2022-11-30,Lithuania,Vilnius,-1.22,91.25,0,0
2022-11-30,Luxembourg,Luxembourg,4.97,88.37,0.12,0
2022-11-30,Mexico,Mexico City,17.99,47.66,0,0
2022-11-30,Netherlands,Amsterdam,7.11,93.95,0,0
2022-11-30,New Zealand,Wellington,14.99,77.95,1.78,0
2022-11-30,Norway,Oslo,2.08,1,0.24,0
2022-11-30,Poland,Warsaw,1.98,86.33,0,0
2022-11-30,Portugal,Lisbon,11.51,87.45,0.44,0
2022-11-30,Slovakia,Bratislava,3.94,83.29,0.24,0
2022-11-30,Slovenia,Ljubljana,3.85,85.7,0.18,0
2022-11-30,South Korea,Seoul,-6,39.91,0,0
2022-11-30,Spain,Madrid,8.3,72.54,0,0
2022-11-30,Sweden,Stockholm,0.84,95.41,0,0
2022-11-30,Switzerland,Bern,4.99,82.62,0,0
2022-11-30,Taiwan,Taipei,18.3,84.62,0,0
2022-11-30,Turkey,Ankara,8.78,78.33,0,0
2022-11-30,United Kingdom,London,7.43,92,0,0
2022-11-30,United States,Washington D.C.,10.41,79.54,6.81,0
