Date,Country,City,Temp,Humidity,Rain,Snow
2020-11-01,Australia,Canberra,15,81,2.3,0
2020-11-01,Austria,Vienna,12,84,2.2,0
2020-11-01,Belgium,Brussels,14,85,3.7,0
2020-11-01,Canada,Ottawa,4,82,3.6,9
2020-11-01,Chile,Santiago,18,43,0.2,0
2020-11-01,China,Beijing,15,15,0,0
2020-11-01,Colombia,Bogota,14,90,3.4,0
2020-11-01,Costa Rica,SanJose,23,24,0,0
2020-11-01,Czechia,Prague,10,90,5.1,0
2020-11-01,Denmark,Copenhagen,11,87,4.1,0
2020-11-01,Estonia,Tallinn,6,92,0,0
2020-11-01,Finland,Helsinki,8,89,0,0
2020-11-01,France,Paris,16,80,0.5,0
2020-11-01,Germany,Berlin,13,85,1.4,0
2020-11-01,Greece,Athens,19,56,0,0
2020-11-01,Hungary,Budapest,12,60,0.2,0
2020-11-01,Iceland,Reykjavik,4,77,0,0
2020-11-01,Ireland,Dublin,10,79,17.8,0
2020-11-01,Israel,Jerusalem,21,76,2.4,0
2020-11-01,Italy,Rome,18,77,0,0
2020-11-01,Japan,Tokyo,18,47,0,0
2020-11-01,Latvia,Riga,8,89,0,0
2020-11-01,Lithuania,Vilnius,8,90,0,0
2020-11-01,Luxembourg,Luxembourg,13,87,2.4,0
2020-11-01,Mexico,Mexico City,18,58,0.2,0
2020-11-01,Netherlands,Amsterdam,12,83,4,0
2020-11-01,New Zealand,Wellington,15,75,0,0
2020-11-01,Norway,Oslo,7,91,16.3,0
2020-11-01,Poland,Warsaw,9,73,0,0
2020-11-01,Portugal,Lisbon,20,78,0,0
2020-11-01,Slovakia,Bratislava,11,89,2.5,0
2020-11-01,Slovenia,Ljubljana,11,90,0,0
2020-11-01,South Korea,Seoul,15,75,12.1,0
2020-11-01,Spain,Madrid,18,54,0,0
2020-11-01,Sweden,Stockholm,10,87,2.4,0
2020-11-01,Switzerland,Bern,10,72,0.1,0
2020-11-01,Taiwan,Taipei,25,69,0.3,0
2020-11-01,Turkey,Ankara,9,69,0.2,0
2020-11-01,United Kingdom,London,14,76,2.7,0
2020-11-01,United States,Washington D.C.,11,75,0,0
