tDate,Country,City,Temp,Humidity,Rain,Snow
2023-02-03,Australia,Canberra,13.21,58,0,0
2023-02-03,Austria,Vienna,5.18,86.2,6.91,0
2023-02-03,Belgium,Brussels,9.7,84.16,0,0
2023-02-03,Canada,Ottawa,-20.04,60.58,0,0.95
2023-02-03,Chile,Santiago,27.25,31.58,0,0
2023-02-03,China,Beijing,-4.19,25.54,0,0
2023-02-03,Colombia,Bogota,11.96,70.62,0,0
2023-02-03,Costa Rica,Sanjose,18.84,72.29,0,0
2023-02-03,Czechia,Prague,4.71,85.08,3.85,1.03
2023-02-03,Denmark,Copenhagen,3.17,87.91,2.18,4.72
2023-02-03,Estonia,Tallinn,-2.28,73.95,0,0
2023-02-03,Finland,Helsinki,-3.87,84.7,0,0.6
2023-02-03,France,Paris,8.89,83.87,0,0
2023-02-03,Germany,Berlin,5.74,86.08,10.87,0
2023-02-03,Greece,Athens,9.53,63.7,0,0
2023-02-03,Hungary,Budapest,2.44,81.04,2.29,3.39
2023-02-03,Iceland,Reykjavik,3.56,79.12,3.92,1.02
2023-02-03,Ireland,Dublin,10.87,81.7,0,0
2023-02-03,Israel,Jerusalem,8.03,89.87,0,0
2023-02-03,Italy,Rome,8.98,77.62,0,0
2023-02-03,Japan,Tokyo,4.97,47.66,0,0
2023-02-03,Latvia,Riga,-1.12,84.58,0,0
2023-02-03,Lithuania,Vilnius,-2.14,86.37,0,0.44
2023-02-03,Luxembourg,Luxembourg,6.85,92.58,0,0
2023-02-03,Mexico,Mexico City,15.18,47.83,0,0
2023-02-03,Netherlands,Amsterdam,9.1,86.66,0,0
2023-02-03,New Zealand,Wellington,21.33,88.7,0.27,0
2023-02-03,Norway,Oslo,-4.99,92.7,0,2.76
2023-02-03,Poland,Warsaw,0.31,88.66,0,2.7
2023-02-03,Portugal,Lisbon,10.22,60.54,0,0
2023-02-03,Slovakia,Bratislava,3.73,84.41,5.32,1.93
2023-02-03,Slovenia,Ljubljana,2.77,80.87,0,0
2023-02-03,South Korea,Seoul,-2.46,44.41,0,0
2023-02-03,Spain,Madrid,8.09,52.66,0,0
2023-02-03,Sweden,Stockholm,-5.72,84.37,0,0
2023-02-03,Switzerland,Bern,3.56,64.25,0,0
2023-02-03,Taiwan,Taipei,17.46,80.37,0,0
2023-02-03,Turkey,Ankara,-0.79,88.58,0,0
2023-02-03,United Kingdom,London,10.43,82.79,0,0
2023-02-03,United States,Washington D.C.,1.4,53.79,0,0
