tDate,Country,City,Temp,Humidity,Rain,Snow
2023-07-12,Australia,Canberra,6.28,83.54,0,0
2023-07-12,Austria,Vienna,25.96,60.41,4.66,0
2023-07-12,Belgium,Brussels,18.12,67.62,3.56,0
2023-07-12,Canada,Ottawa,19.78,76.87,1.56,0
2023-07-12,Chile,Santiago,10.02,84.5,5.83,0
2023-07-12,China,Beijing,22.98,88.87,5.99,0
2023-07-12,Colombia,Bogota,12.8,81.7,0,0
2023-07-12,Costa Rica,Sanjose,21.05,87.45,0.27,0
2023-07-12,Czechia,Prague,25.12,57.5,4.4,0
2023-07-12,Denmark,Copenhagen,17.66,83.87,20.69,0
2023-07-12,Estonia,Tallinn,16.85,59.91,0,0
2023-07-12,Finland,Helsinki,17.05,62.12,0.25,0
2023-07-12,France,Paris,21.1,53.41,0,0
2023-07-12,Germany,Berlin,24.18,49.7,0,0
2023-07-12,Greece,Athens,30.7,32.75,0,0
2023-07-12,Hungary,Budapest,26.5,61.54,0.18,0
2023-07-12,Iceland,Reykjavik,10.91,60.75,0,0
2023-07-12,Ireland,Dublin,14.39,83.45,0,0
2023-07-12,Israel,Jerusalem,26.52,33.5,0,0
2023-07-12,Italy,Rome,29.58,45.37,0,0
2023-07-12,Japan,Tokyo,31.37,51.5,0.81,0
2023-07-12,Latvia,Riga,18.9,52.58,0,0
2023-07-12,Lithuania,Vilnius,19.09,52.33,0,0
2023-07-12,Luxembourg,Luxembourg,19.1,63.91,0,0
2023-07-12,Mexico,Mexico City,19.37,60.83,5.32,0
2023-07-12,Netherlands,Amsterdam,18.33,69.7,3.74,0
2023-07-12,New Zealand,Wellington,9.76,75.66,0,0
2023-07-12,Norway,Oslo,15.59,95.75,1.28,0
2023-07-12,Poland,Warsaw,22.32,62.12,6.31,0
2023-07-12,Portugal,Lisbon,21.69,68.16,0,0
2023-07-12,Slovakia,Bratislava,24.97,67.41,13.69,0
2023-07-12,Slovenia,Ljubljana,23.64,73.41,18.8,0
2023-07-12,South Korea,Seoul,25.9,80.2,15.91,0
2023-07-12,Spain,Madrid,28.48,19.66,0,0
2023-07-12,Sweden,Stockholm,18.07,66.2,1.35,0
2023-07-12,Switzerland,Bern,20.89,86.12,9.25,0
2023-07-12,Taiwan,Taipei,29.93,71.66,1.15,0
2023-07-12,Turkey,Ankara,23.09,47.04,0.71,0
2023-07-12,United Kingdom,London,18.06,64.54,0,0
2023-07-12,United States,Washington D.C.,27.16,48.08,0,0
