tDate,Country,City,Temp,Humidity,Rain,Snow
2023-01-06,Australia,Canberra,15.22,70.91,0,0
2023-01-06,Austria,Vienna,10.32,79.7,0,0
2023-01-06,Belgium,Brussels,10.82,88.45,0.21,0
2023-01-06,Canada,Ottawa,-1.46,95,0,8.16
2023-01-06,Chile,Santiago,23.57,47.79,0,0
2023-01-06,China,Beijing,-1.57,25.04,0,0
2023-01-06,Colombia,Bogota,13.33,80.95,0,0
2023-01-06,Costa Rica,Sanjose,18.81,63.87,0,0
2023-01-06,Czechia,Prague,8.92,81.83,0,0
2023-01-06,Denmark,Copenhagen,4.14,92,8.28,0
2023-01-06,Estonia,Tallinn,-7.39,81.58,0,0
2023-01-06,Finland,Helsinki,-8.99,85.75,0,0.61
2023-01-06,France,Paris,11.4,86.75,0,0
2023-01-06,Germany,Berlin,7.03,86.29,1.01,0
2023-01-06,Greece,Athens,13.29,69.58,0,0
2023-01-06,Hungary,Budapest,8.24,78,0,0
2023-01-06,Iceland,Reykjavik,-6.77,75.25,0,2.05
2023-01-06,Ireland,Dublin,9.14,80.08,7.8,0
2023-01-06,Israel,Jerusalem,10.7,90.95,0,0
2023-01-06,Italy,Rome,12.08,83.62,0,0
2023-01-06,Japan,Tokyo,6.65,46.12,0,0
2023-01-06,Latvia,Riga,-12.67,78.12,0,0
2023-01-06,Lithuania,Vilnius,-13.22,80.7,0,0
2023-01-06,Luxembourg,Luxembourg,8.93,92.16,0,0
2023-01-06,Mexico,Mexico City,14.54,50,0,0
2023-01-06,Netherlands,Amsterdam,10.15,87.2,0,0
2023-01-06,New Zealand,Wellington,18.69,91.45,9.23,0
2023-01-06,Norway,Oslo,-4.09,95.45,0,8.91
2023-01-06,Poland,Warsaw,1.42,86.75,0.15,5.09
2023-01-06,Portugal,Lisbon,11.17,72.79,0,0
2023-01-06,Slovakia,Bratislava,8.77,78.5,0,0
2023-01-06,Slovenia,Ljubljana,3.47,94.66,0,0
2023-01-06,South Korea,Seoul,1.75,74.41,0.7,3.68
2023-01-06,Spain,Madrid,6.28,77.37,0,0
2023-01-06,Sweden,Stockholm,-5.13,88.04,0,2.1
2023-01-06,Switzerland,Bern,5.43,90.2,0,0
2023-01-06,Taiwan,Taipei,17.82,80.12,0,0
2023-01-06,Turkey,Ankara,0.22,87.7,0,0
2023-01-06,United Kingdom,London,10.09,87.33,4.48,0
2023-01-06,United States,Washington D.C.,9.9,61.87,0,0
