tDate,Country,City,Temp,Humidity,Rain,Snow
2021-11-09,Australia,Canberra,17.01,68.16,3.11,0
2021-11-09,Austria,Vienna,8.12,68.7,0,0
2021-11-09,Belgium,Brussels,6.45,86.2,0,0
2021-11-09,Canada,Ottawa,9.69,79.29,0,0
2021-11-09,Chile,Santiago,21.12,45.33,0,0
2021-11-09,China,Beijing,7.82,40.41,0,0
2021-11-09,Colombia,Bogota,14.21,82.29,5.81,0
2021-11-09,Costa Rica,Sanjose,19.46,80.62,18.68,0
2021-11-09,Czechia,Prague,6.85,78.08,0,0
2021-11-09,Denmark,Copenhagen,8.73,84.87,0.25,0
2021-11-09,Estonia,Tallinn,0.88,84.62,0,0
2021-11-09,Finland,Helsinki,0.46,84.16,4.61,0
2021-11-09,France,Paris,6.51,84.2,0,0
2021-11-09,Germany,Berlin,8.83,88.37,0.11,0
2021-11-09,Greece,Athens,18.06,78.79,32.26,0
2021-11-09,Hungary,Budapest,5.78,77.95,0.25,0
2021-11-09,Iceland,Reykjavik,4.1,83.25,3.51,0
2021-11-09,Ireland,Dublin,12.89,85.41,0.75,0
2021-11-09,Israel,Jerusalem,20.52,30.12,0,0
2021-11-09,Italy,Rome,15.9,83.66,26.46,0
2021-11-09,Japan,Tokyo,16.85,89.75,87.04,0
2021-11-09,Latvia,Riga,0.59,84.79,2.58,0
2021-11-09,Lithuania,Vilnius,-0.75,84.16,2.04,0.76
2021-11-09,Luxembourg,Luxembourg,4.2,87.41,0,0
2021-11-09,Mexico,Mexico City,15.73,56.33,0,0
2021-11-09,Netherlands,Amsterdam,8.48,92.25,0.5,0
2021-11-09,New Zealand,Wellington,16.06,79.16,0,0
2021-11-09,Norway,Oslo,7.22,65.87,4.3,0
2021-11-09,Poland,Warsaw,3.36,90.75,0.25,0
2021-11-09,Portugal,Lisbon,16.15,65,0,0
2021-11-09,Slovakia,Bratislava,7.39,75.7,0,0
2021-11-09,Slovenia,Ljubljana,5.74,86.83,0,0
2021-11-09,South Korea,Seoul,4.47,80.45,5.05,0
2021-11-09,Spain,Madrid,10.65,50.08,0,0
2021-11-09,Sweden,Stockholm,2.82,93.75,8.09,0
2021-11-09,Switzerland,Bern,3.32,81.62,0,0
2021-11-09,Taiwan,Taipei,17.09,65,0.2,0
2021-11-09,Turkey,Ankara,13.66,62.2,0,0
2021-11-09,United Kingdom,London,12.64,85.62,0,0
2021-11-09,United States,Washington D.C.,14.49,65.58,0.25,0
