Date,Country,City,Temp,Humidity,Rain,Snow
2021-09-10,Australia,Canberra,12.81,67,0,0
2021-09-10,Austria,Vienna,19.02,52.83,0,0
2021-09-10,Belgium,Brussels,19.45,89.29,6.73,0
2021-09-10,Canada,Ottawa,15.9,73.41,0,0
2021-09-10,Chile,Santiago,14.94,51.37,0,0
2021-09-10,China,Beijing,24.81,71.41,0,0
2021-09-10,Colombia,Bogota,13.71,73.2,6.28,0
2021-09-10,Costa Rica,Sanjose,20.51,85.41,11.66,0
2021-09-10,Czechia,Prague,20.11,63.04,4.26,0
2021-09-10,Denmark,Copenhagen,19.04,80.41,0.79,0
2021-09-10,Estonia,Tallinn,14.74,85.75,0,0
2021-09-10,Finland,Helsinki,13.27,84.25,0,0
2021-09-10,France,Paris,20.24,83.54,7.7,0
2021-09-10,Germany,Berlin,21.28,77.54,1.79,0
2021-09-10,Greece,Athens,22.35,64.37,0,0
2021-09-10,Hungary,Budapest,19.91,53.54,0,0
2021-09-10,Iceland,Reykjavik,9.84,85.75,4.21,0
2021-09-10,Ireland,Dublin,17.46,91.79,3.17,0
2021-09-10,Israel,Jerusalem,22.35,81.37,0,0
2021-09-10,Italy,Rome,23.57,58.83,1.03,0
2021-09-10,Japan,Tokyo,25.9,74.54,1.07,0
2021-09-10,Latvia,Riga,16.66,79.66,0,0
2021-09-10,Lithuania,Vilnius,17.24,74.7,0,0
2021-09-10,Luxembourg,Luxembourg,17.94,91.87,4.22,0
2021-09-10,Mexico,Mexico City,17.53,59.29,0,0
2021-09-10,Netherlands,Amsterdam,19.79,86.25,9.41,0
2021-09-10,New Zealand,Wellington,11.97,74.66,3.79,0
2021-09-10,Norway,Oslo,17.35,23.91,0,0
2021-09-10,Poland,Warsaw,19.7,61.79,0,0
2021-09-10,Portugal,Lisbon,21.99,72.04,0,0
2021-09-10,Slovakia,Bratislava,18.74,54.79,0,0
2021-09-10,Slovenia,Ljubljana,16.69,73.79,0,0
2021-09-10,South Korea,Seoul,23.09,78.25,0,0
2021-09-10,Spain,Madrid,22.79,52.41,0,0
2021-09-10,Sweden,Stockholm,14.43,68.91,0,0
2021-09-10,Switzerland,Bern,17.35,81.7,6.73,0
2021-09-10,Taiwan,Taipei,30.88,67.7,0,0
2021-09-10,Turkey,Ankara,20.55,42.79,0,0
2021-09-10,United Kingdom,London,18.73,86.29,6.08,0
2021-09-10,United States,Washington D.C.,20.54,67.12,3.81,0
