Date,Country,City,Temp,Humidity,Rain,Snow
2021-03-18,Australia,Canberra,17,79,0.1,0
2021-03-18,Austria,Vienna,4,67,1.7,1
2021-03-18,Belgium,Brussels,4,85,3.4,0
2021-03-18,Canada,Ottawa,3,77,0.7,4
2021-03-18,Chile,Santiago,16,59,0,0
2021-03-18,China,Beijing,12,25,0.2,0
2021-03-18,Colombia,Bogota,16,85,17,0
2021-03-18,Costa Rica,SanJose,11,77,6.2,0
2021-03-18,Czechia,Prague,3,76,1.9,9
2021-03-18,Denmark,Copenhagen,3,68,0,0
2021-03-18,Estonia,Tallinn,-1,83,0.7,4
2021-03-18,Finland,Helsinki,-1,80,0.8,4
2021-03-18,France,Paris,6,78,1.6,0
2021-03-18,Germany,Berlin,4,77,1.7,3
2021-03-18,Greece,Athens,11,52,0,0
2021-03-18,Hungary,Budapest,6,55,0.2,0
2021-03-18,Iceland,Reykjavik,6,94,2.5,0
2021-03-18,Ireland,Dublin,10,88,0,0
2021-03-18,Israel,Jerusalem,12,73,0.6,0
2021-03-18,Italy,Rome,11,48,0.4,0
2021-03-18,Japan,Tokyo,13,46,0.2,0
2021-03-18,Latvia,Riga,0,82,0.6,4
2021-03-18,Lithuania,Vilnius,0,78,1.4,10
2021-03-18,Luxembourg,Luxembourg,2,82,2.2,18
2021-03-18,Mexico,Mexico City,19,52,5.2,0
2021-03-18,Netherlands,Amsterdam,5,84,0.8,0
2021-03-18,New Zealand,Wellington,14,65,0,0
2021-03-18,Norway,Oslo,0,77,0,0
2021-03-18,Poland,Warsaw,2,67,0.7,2
2021-03-18,Portugal,Lisbon,14,48,0,0
2021-03-18,Slovakia,Bratislava,4,71,2.7,0
2021-03-18,Slovenia,Ljubljana,5,70,2.3,0
2021-03-18,South Korea,Seoul,14,32,0,0
2021-03-18,Spain,Madrid,10,38,0,0
2021-03-18,Sweden,Stockholm,1,78,0.4,3
2021-03-18,Switzerland,Bern,1,88,1.4,9
2021-03-18,Taiwan,Taipei,26,71,0,0
2021-03-18,Turkey,Ankara,5,66,2.6,0
2021-03-18,United Kingdom,London,7,77,1.6,0
2021-03-18,United States,Washington D.C.,11,95,22.5,0
