Date,Country,City,Temp,Humidity,Rain,Snow
2020-07-14,Australia,Canberra,8,84,19.2,0
2020-07-14,Austria,Vienna,21,54,0,0
2020-07-14,Belgium,Brussels,15,77,1.7,0
2020-07-14,Canada,Ottawa,20,84,0.4,0
2020-07-14,Chile,Santiago,16,14,0,0
2020-07-14,China,Beijing,32,47,0,0
2020-07-14,Colombia,Bogota,14,86,2.5,0
2020-07-14,Costa Rica,SanJose,25,57,0,0
2020-07-14,Czechia,Prague,20,63,0,0
2020-07-14,Denmark,Copenhagen,17,75,0.6,0
2020-07-14,Estonia,Tallinn,17,67,0,0
2020-07-14,Finland,Helsinki,16,71,0.1,0
2020-07-14,France,Paris,20,57,3.9,0
2020-07-14,Germany,Berlin,23,53,1.4,0
2020-07-14,Greece,Athens,25,51,0,0
2020-07-14,Hungary,Budapest,22,52,0,0
2020-07-14,Iceland,Reykjavik,12,83,0.8,0
2020-07-14,Ireland,Dublin,12,88,2.8,0
2020-07-14,Israel,Jerusalem,28,51,0,0
2020-07-14,Italy,Rome,27,52,0.4,0
2020-07-14,Japan,Tokyo,23,77,16.4,0
2020-07-14,Latvia,Riga,18,70,0.8,0
2020-07-14,Lithuania,Vilnius,17,81,0.3,0
2020-07-14,Luxembourg,Luxembourg,18,69,0.1,0
2020-07-14,Mexico,Mexico City,22,53,3.6,0
2020-07-14,Netherlands,Amsterdam,17,79,2.9,0
2020-07-14,New Zealand,Wellington,8,79,0,0
2020-07-14,Norway,Oslo,11,98,25,0
2020-07-14,Poland,Warsaw,20,61,0.1,0
2020-07-14,Portugal,Lisbon,24,58,0,0
2020-07-14,Slovakia,Bratislava,21,64,0,0
2020-07-14,Slovenia,Ljubljana,18,68,0,0
2020-07-14,South Korea,Seoul,20,75,25.2,0
2020-07-14,Spain,Madrid,28,32,0.9,0
2020-07-14,Sweden,Stockholm,18,66,0,0
2020-07-14,Switzerland,Bern,19,79,3.5,0
2020-07-14,Taiwan,Taipei,33,59,0.1,0
2020-07-14,Turkey,Ankara,25,51,0,0
2020-07-14,United Kingdom,London,19,64,1.1,0
2020-07-14,United States,Washington D.C.,28,50,0,0
