Date,Country,City,Temp,Humidity,Rain,Snow
2020-07-10,Australia,Canberra,8,85,0,0
2020-07-10,Austria,Vienna,27,56,0,0
2020-07-10,Belgium,Brussels,17,76,2.4,0
2020-07-10,Canada,Ottawa,26,82,14.3,0
2020-07-10,Chile,Santiago,11,40,0,0
2020-07-10,China,Beijing,29,54,14.5,0
2020-07-10,Colombia,Bogota,15,84,4.7,0
2020-07-10,Costa Rica,SanJose,27,42,0,0
2020-07-10,Czechia,Prague,24,70,0.6,0
2020-07-10,Denmark,Copenhagen,15,79,19.6,0
2020-07-10,Estonia,Tallinn,17,70,1.1,0
2020-07-10,Finland,Helsinki,17,68,1,0
2020-07-10,France,Paris,20,61,0.4,0
2020-07-10,Germany,Berlin,21,71,6.6,0
2020-07-10,Greece,Athens,26,53,0,0
2020-07-10,Hungary,Budapest,27,54,0,0
2020-07-10,Iceland,Reykjavik,11,80,2.2,0
2020-07-10,Ireland,Dublin,13,80,2,0
2020-07-10,Israel,Jerusalem,27,52,0,0
2020-07-10,Italy,Rome,30,47,0,0
2020-07-10,Japan,Tokyo,27,65,0.2,0
2020-07-10,Latvia,Riga,16,80,1.9,0
2020-07-10,Lithuania,Vilnius,16,89,2.4,0
2020-07-10,Luxembourg,Luxembourg,18,82,1.3,0
2020-07-10,Mexico,Mexico City,22,48,4.8,0
2020-07-10,Netherlands,Amsterdam,17,73,3.6,0
2020-07-10,New Zealand,Wellington,9,73,0.2,0
2020-07-10,Norway,Oslo,14,74,6.6,0
2020-07-10,Poland,Warsaw,23,68,2.4,0
2020-07-10,Portugal,Lisbon,23,68,0,0
2020-07-10,Slovakia,Bratislava,25,68,0,0
2020-07-10,Slovenia,Ljubljana,27,67,0,0
2020-07-10,South Korea,Seoul,26,63,20.7,0
2020-07-10,Spain,Madrid,30,34,0,0
2020-07-10,Sweden,Stockholm,17,61,2,0
2020-07-10,Switzerland,Bern,23,70,3.1,0
2020-07-10,Taiwan,Taipei,29,57,0.1,0
2020-07-10,Turkey,Ankara,25,53,0,0
2020-07-10,United Kingdom,London,17,61,1.5,0
2020-07-10,United States,Washington D.C.,28,76,0.7,0
