Date,Country,City,Temp,Humidity,Rain,Snow
2020-02-09,Australia,Canberra,16,85,21.7,0
2020-02-09,Austria,Vienna,3,79,0,0
2020-02-09,Belgium,Brussels,7,80,1.6,0
2020-02-09,Canada,Ottawa,-18,91,0.1,1
2020-02-09,Chile,Santiago,28,26,0,0
2020-02-09,China,Beijing,7,46,0,0
2020-02-09,Colombia,Bogota,17,83,5.8,0
2020-02-09,Costa Rica,SanJose,11,46,0,0
2020-02-09,Czechia,Prague,5,72,0,0
2020-02-09,Denmark,Copenhagen,7,84,1.4,0
2020-02-09,Estonia,Tallinn,3,90,0.2,0
2020-02-09,Finland,Helsinki,3,91,0.9,0
2020-02-09,France,Paris,8,79,1.6,0
2020-02-09,Germany,Berlin,8,73,0.5,0
2020-02-09,Greece,Athens,8,67,0,0
2020-02-09,Hungary,Budapest,4,46,0,0
2020-02-09,Iceland,Reykjavik,0,68,2,17
2020-02-09,Ireland,Dublin,10,83,22.7,0
2020-02-09,Israel,Jerusalem,4,83,1.5,3
2020-02-09,Italy,Rome,11,63,0,0
2020-02-09,Japan,Tokyo,5,30,0.5,0
2020-02-09,Latvia,Riga,2,82,0,0
2020-02-09,Lithuania,Vilnius,0,71,0,0
2020-02-09,Luxembourg,Luxembourg,7,83,0.4,0
2020-02-09,Mexico,Mexico City,21,34,0,0
2020-02-09,Netherlands,Amsterdam,7,81,4.7,0
2020-02-09,New Zealand,Wellington,15,67,0.8,0
2020-02-09,Norway,Oslo,3,92,17.1,46
2020-02-09,Poland,Warsaw,3,69,0,0
2020-02-09,Portugal,Lisbon,13,72,0,0
2020-02-09,Slovakia,Bratislava,3,76,0,0
2020-02-09,Slovenia,Ljubljana,4,80,0,0
2020-02-09,South Korea,Seoul,3,50,0,0
2020-02-09,Spain,Madrid,10,78,0,0
2020-02-09,Sweden,Stockholm,4,82,0.1,0
2020-02-09,Switzerland,Bern,6,67,0,0
2020-02-09,Taiwan,Taipei,12,74,1.2,0
2020-02-09,Turkey,Ankara,-5,68,1.6,9
2020-02-09,United Kingdom,London,12,75,10.3,0
2020-02-09,United States,Washington D.C.,6,66,0,0
