tDate,Country,City,Temp,Humidity,Rain,Snow
2023-05-20,Australia,Canberra,8.68,78.25,2.33,0
2023-05-20,Austria,Vienna,17.48,76.7,0,0
2023-05-20,Belgium,Brussels,15.33,66.95,0,0
2023-05-20,Canada,Ottawa,16.35,79.16,10.98,0
2023-05-20,Chile,Santiago,13.15,64.41,0,0
2023-05-20,China,Beijing,21.64,11.41,0.36,0
2023-05-20,Colombia,Bogota,14.59,76.62,12.4,0
2023-05-20,Costa Rica,Sanjose,22.74,68.41,0,0
2023-05-20,Czechia,Prague,17.02,72.45,0,0
2023-05-20,Denmark,Copenhagen,13.27,59.2,0,0
2023-05-20,Estonia,Tallinn,11.46,55.29,0,0
2023-05-20,Finland,Helsinki,13,55.62,0,0
2023-05-20,France,Paris,16.52,63.75,0,0
2023-05-20,Germany,Berlin,15.68,70.29,0,0
2023-05-20,Greece,Athens,22.2,46.04,0,0
2023-05-20,Hungary,Budapest,20.75,62.87,0,0
2023-05-20,Iceland,Reykjavik,6.39,78.2,0.48,0
2023-05-20,Ireland,Dublin,13.65,81.29,0.21,0
2023-05-20,Israel,Jerusalem,15.9,79.45,0,0
2023-05-20,Italy,Rome,18.13,75.95,7.18,0
2023-05-20,Japan,Tokyo,19.14,83.29,0,0
2023-05-20,Latvia,Riga,15.12,52.66,0,0
2023-05-20,Lithuania,Vilnius,16.06,47.2,0,0
2023-05-20,Luxembourg,Luxembourg,15.86,63.08,0,0
2023-05-20,Mexico,Mexico City,18.62,57.75,0,0
2023-05-20,Netherlands,Amsterdam,15.4,73.12,0,0
2023-05-20,New Zealand,Wellington,11.81,94.04,9.62,0
2023-05-20,Norway,Oslo,14.49,60.79,0,0
2023-05-20,Poland,Warsaw,19.13,67.5,1.33,0
2023-05-20,Portugal,Lisbon,19.16,37.2,0.21,0
2023-05-20,Slovakia,Bratislava,18.34,71.04,0,0
2023-05-20,Slovenia,Ljubljana,16.2,83.08,0,0
2023-05-20,South Korea,Seoul,20.67,68.04,0,0
2023-05-20,Spain,Madrid,14.68,42,0,0
2023-05-20,Sweden,Stockholm,12.83,55.79,0,0
2023-05-20,Switzerland,Bern,13.01,73.95,0.46,0
2023-05-20,Taiwan,Taipei,26,63.41,4.58,0
2023-05-20,Turkey,Ankara,14.55,76.2,1.36,0
2023-05-20,United Kingdom,London,14,65.41,0,0
2023-05-20,United States,Washington D.C.,19.49,73.83,0,0
