Date,Country,City,Temp,Humidity,Rain,Snow
2022-08-15,Australia,Canberra,7.53,80.58,0.3,0
2022-08-15,Austria,Vienna,24.91,61.08,0,0
2022-08-15,Belgium,Brussels,23.35,62.66,0,0
2022-08-15,Canada,Ottawa,20.62,66.37,0,0
2022-08-15,Chile,Santiago,9.49,74.87,2.93,0
2022-08-15,China,Beijing,27.52,44.7,0,0
2022-08-15,Colombia,Bogota,12.96,75.7,0,0
2022-08-15,Costa Rica,Sanjose,20.7,82.79,0,0
2022-08-15,Czechia,Prague,23.08,68.87,0.56,0
2022-08-15,Denmark,Copenhagen,23.07,74.75,0,0
2022-08-15,Estonia,Tallinn,23.38,66.83,0,0
2022-08-15,Finland,Helsinki,21.26,70.75,0,0
2022-08-15,France,Paris,21.25,76.7,0,0
2022-08-15,Germany,Berlin,24.57,67.25,7.01,0
2022-08-15,Greece,Athens,27.15,50.91,0,0
2022-08-15,Hungary,Budapest,26.81,48.08,0,0
2022-08-15,Iceland,Reykjavik,8.89,63.75,0,0
2022-08-15,Ireland,Dublin,17.97,87.87,15.4,0
2022-08-15,Israel,Jerusalem,23.34,74.12,0,0
2022-08-15,Italy,Rome,26.82,58.54,4.63,0
2022-08-15,Japan,Tokyo,31.02,67.83,6.48,0
2022-08-15,Latvia,Riga,25.33,62.04,0,0
2022-08-15,Lithuania,Vilnius,24.53,66.29,0,0
2022-08-15,Luxembourg,Luxembourg,19.94,76.79,2.77,0
2022-08-15,Mexico,Mexico City,18.29,63.87,0.51,0
2022-08-15,Netherlands,Amsterdam,23.29,70.75,0,0
2022-08-15,New Zealand,Wellington,11.44,81.87,4.92,0
2022-08-15,Norway,Oslo,21.97,19.66,7.47,0
2022-08-15,Poland,Warsaw,24.17,81.54,5.14,0
2022-08-15,Portugal,Lisbon,21.6,66.12,0,0
2022-08-15,Slovakia,Bratislava,25.13,58.91,0,0
2022-08-15,Slovenia,Ljubljana,22.32,64.04,0,0
2022-08-15,South Korea,Seoul,28.04,80.16,13.81,0
2022-08-15,Spain,Madrid,25.64,29.62,0,0
2022-08-15,Sweden,Stockholm,21.86,79.54,0.15,0
2022-08-15,Switzerland,Bern,19.24,66.12,0,0
2022-08-15,Taiwan,Taipei,30.88,61.66,0,0
2022-08-15,Turkey,Ankara,23.77,58.5,1.54,0
2022-08-15,United Kingdom,London,24.1,54.79,0,0
2022-08-15,United States,Washington D.C.,21.45,83.25,2.85,0
